,imv
5245,"[0.006532858677033553, 0.00609655857304095, 0.00665426738989593, 0.006756242245401787, 0.0062009752545202, 0.006251441845368795, 0.006225420279916843, 0.00668041422023154, 0.006079451492707993, 0.00603244361929813]"
5246,"[0.006054950185402565, 0.006516007122548531, 0.0065752763748839795, 0.00625015983949695, 0.006084062214238962, 0.0062439590285569505, 0.006501043550207669, 0.006422634562675459, 0.006338009526723018, 0.006514310558641666]"
5247,"[0.005626643739548165, 0.006033286064029677, 0.006658838331371929, 0.0064481306587311485, 0.0066487136694227175, 0.006387825688186265, 0.0065267181793493565, 0.006491391823503284, 0.00636352123157084, 0.006293959257147987]"
5248,"[0.007361661997725566, 0.006683449806567549, 0.006047680343562193, 0.005771789743182465, 0.0062806654565597635, 0.006042985077666595, 0.00629472774568496, 0.0064912316617716835, 0.006011011373027848, 0.0064753056313303714]"
5249,"[0.006431740286446389, 0.006538544815668186, 0.006364738790323581, 0.0061690745567698916, 0.006946914717272937, 0.006381302433552147, 0.006131527380250456, 0.005967819436315719, 0.006232597325736107, 0.0063006018894324126]"
5250,"[0.0063050855244700145, 0.0059962874811410926, 0.006418754222859266, 0.006466739985056467, 0.006442783996610833, 0.0060280824661026, 0.00602485680786576, 0.006197613297678239, 0.00696920138429609, 0.00665777685370778]"
5251,"[0.006460500202231568, 0.005882132105589065, 0.006385856620565036, 0.005900156993544806, 0.00660455137305662, 0.006689442686565474, 0.005666490726270364, 0.006630642370685693, 0.006274910449712514, 0.0069691142407765005]"
5252,"[0.006465589013517564, 0.006080452086824044, 0.006370660238050804, 0.006295802197346798, 0.006355662616463396, 0.006351456839713938, 0.006108302336869192, 0.006518009412456924, 0.006775412645761927, 0.006172448051197912]"
5253,"[0.006424339242842249, 0.006660399797339388, 0.005772329365754438, 0.00654149171739703, 0.0062745210488687, 0.005907055551147228, 0.007003395178915134, 0.005866874177223304, 0.006541746631179062, 0.0065011906155814335]"
5254,"[0.00688754896791924, 0.006961181904959958, 0.00630876061235311, 0.005368186432377558, 0.00651419677546506, 0.006705160540433821, 0.006060159009317328, 0.00624758107961493, 0.00622804330220548, 0.006174866837168855]"
5255,"[0.006857781460552378, 0.006725781906638191, 0.0071010995507316535, 0.0059582032916592155, 0.005836512407295724, 0.006083599398743495, 0.006396361049822983, 0.006326387731611291, 0.006446512915154893, 0.0057712911181998046]"
5256,"[0.0064162929885872785, 0.006340445145024651, 0.0062647846716034, 0.0066989858252469205, 0.0067577503646212116, 0.0061916162609965296, 0.006515143249064307, 0.005937351173377857, 0.006482748732486975, 0.005911801759358603]"
5257,"[0.006448907943305596, 0.006318324341733508, 0.006458974177123525, 0.00571063197596433, 0.006682394923787356, 0.005737478344841383, 0.006830646442317931, 0.006478558474500549, 0.006144790173116546, 0.006677461798334157]"
5258,"[0.00597051229342772, 0.006462869841611136, 0.006490268050716977, 0.006330384821634171, 0.005629217504329722, 0.006503193072551451, 0.006397850534445364, 0.006530365155571547, 0.006153042755995752, 0.006976442733197118]"
5259,"[0.005812766378517647, 0.006726644196452466, 0.0059990876367607615, 0.006100773947537148, 0.0066631578322412285, 0.006133678547679132, 0.006668869502533534, 0.006635426688339425, 0.006612253282172379, 0.006151076834026394]"
5260,"[0.006948006040299236, 0.006874210965640278, 0.005678873805649715, 0.006443172880383747, 0.005918006687044513, 0.006701007715854796, 0.005967577696767958, 0.006042663779007284, 0.006344172195348744, 0.006564069293452599]"
5261,"[0.006252690697687432, 0.006486750846621987, 0.00655946216920154, 0.005931641484260539, 0.006534672512696117, 0.006397267596276732, 0.005949698780108634, 0.0062315453897645165, 0.0063827038616883856, 0.006730071167728213]"
5262,"[0.006325484631410101, 0.0066794042068928, 0.00618240266769028, 0.006457832753062823, 0.005191230319256612, 0.00631344064749581, 0.006867252236210386, 0.0065430529253463245, 0.006471252835759034, 0.006461006001805981]"
5263,"[0.00631217832944019, 0.006467113657372176, 0.005920837852357966, 0.006559496879242285, 0.006060224787382498, 0.006742769389564828, 0.006439932964773959, 0.006291021168935509, 0.006137144121870494, 0.006553735933692557]"
5264,"[0.006451217738156574, 0.00577781923399542, 0.006180410047486513, 0.006562872147890358, 0.006496380476079308, 0.006966560383574947, 0.006385244205521525, 0.006386823978104591, 0.006575520250086471, 0.00571324892698886]"
5265,"[0.006867086218423189, 0.00620755183171418, 0.006284409267969604, 0.006609542703343045, 0.0065392575307923724, 0.006254314831761966, 0.0060286825503145566, 0.0070066077542863025, 0.005673688759765961, 0.0060360258888841264]"
5266,"[0.006232755954714607, 0.006458474707341481, 0.005996465461524377, 0.006870570819624101, 0.0059323408719380594, 0.006397597196924911, 0.0063446358317505, 0.006489525409338186, 0.006126376150716688, 0.006637123813404047]"
5267,"[0.006389735073697987, 0.006333136190231675, 0.006433945550619479, 0.006237911512485165, 0.006509482307151876, 0.006135711442150124, 0.0058166876697467885, 0.006386766981641762, 0.0069033972659188125, 0.006365354659624088]"
5268,"[0.006903110123196562, 0.0060691372751662045, 0.0059085802260604725, 0.006464086830303987, 0.005988134437362852, 0.006018719255201383, 0.006703465127772749, 0.006248361003332266, 0.007036245780427735, 0.00615462049264025]"
5269,"[0.006423619421290275, 0.006021096666198441, 0.006273324856425961, 0.006290956404612993, 0.006216952266820228, 0.006632092892920917, 0.006826310676450547, 0.00626746709628353, 0.00638487650372182, 0.006126306171019591]"
5270,"[0.0062995155739070255, 0.006481649939921375, 0.00626252024189785, 0.0066508850897491105, 0.006190516150745639, 0.0068547969952264635, 0.0060483620795925095, 0.006099794791246, 0.006475557636052898, 0.006150900807673769]"
5271,"[0.006698270189694937, 0.006736564776342753, 0.006452467614239859, 0.006330575403191682, 0.005897095283594262, 0.006399105325045193, 0.00644716297410988, 0.006206319449075991, 0.005873467980206549, 0.0064527217924182255]"
5272,"[0.00658395741467597, 0.00624381827343922, 0.006621371157790528, 0.006545176679839652, 0.006368993387527482, 0.005759122977597388, 0.006632258424956057, 0.006745002964431208, 0.00562943151916725, 0.006350551539797994]"
5273,"[0.005881710428931532, 0.006468476848567136, 0.00649650538795538, 0.006362592996741781, 0.006654524563225769, 0.005864440091241333, 0.006927968331820999, 0.0060723164926180856, 0.006210905007232164, 0.006528045105803426]"
5274,"[0.006692138659492207, 0.006948177654119305, 0.006391167582913919, 0.006451923196720642, 0.00636185484571408, 0.006011348993440371, 0.006377813380229258, 0.006103131597605132, 0.005835333563187519, 0.006312771517496866]"
5275,"[0.00641999756734266, 0.00639367069968615, 0.006046312962240279, 0.006245782097401322, 0.006765299317893759, 0.0065906181005347874, 0.005913638516060154, 0.0064856950520560345, 0.006215734777976821, 0.006432689625305739]"
5276,"[0.006366326186453195, 0.006393146450697058, 0.005303134783847706, 0.0065523835771227525, 0.006914714984003352, 0.0068240801791541305, 0.006393244821472883, 0.006263504677785917, 0.006496192025891959, 0.005987314747804119]"
5277,"[0.006472328039577728, 0.006368934474085465, 0.006024272319381968, 0.0060060523383759085, 0.005917817843832369, 0.0063671355004314405, 0.006565290286167147, 0.0065021643300552465, 0.006526938334521145, 0.006744047843517592]"
5278,"[0.006614147877391855, 0.006087922631502515, 0.006746924586778622, 0.00659588964934111, 0.00660181709203495, 0.0058002938065410785, 0.006565569774678458, 0.0060957661992122525, 0.006268730091194674, 0.006135772327201693]"
5279,"[0.006305364431863984, 0.006289402639400166, 0.006430320637863484, 0.006535418767051982, 0.006348426884883421, 0.006477772332035569, 0.006163128827516147, 0.006963949509398328, 0.006052812149918074, 0.005926032661324643]"
5280,"[0.00589158731610924, 0.006732376265905658, 0.006590735050289704, 0.0059727158685168626, 0.005969735296386443, 0.006054790130270738, 0.0066443391334599184, 0.006267224760769461, 0.006742174941504027, 0.0065958853467821136]"
5281,"[0.006393105628543963, 0.005621843059797263, 0.006658470033131305, 0.006507313957257387, 0.006343007262383873, 0.006135395935724681, 0.005978098108366599, 0.0066596718601620655, 0.00638052131490888, 0.006797822325420013]"
5282,"[0.006568370469659915, 0.0062858435355388625, 0.006604185175960462, 0.006227894894869583, 0.0061931819897791006, 0.006263155770531241, 0.006473174835267041, 0.006035604627408339, 0.006373353052435073, 0.006465520552230046]"
5283,"[0.006110069227850588, 0.005999609276870235, 0.006285955644893191, 0.006959542368832701, 0.006427045942228886, 0.005950562325147449, 0.006492701420267692, 0.0068574668203523195, 0.006258182842399645, 0.006168379736895244]"
5284,"[0.0064462648552240575, 0.006709664222098834, 0.0063622897901295826, 0.006609728750229286, 0.006453984671457895, 0.006573146936904164, 0.005982116226694843, 0.0061634837357827715, 0.006414131499454705, 0.005798298101448157]"
5285,"[0.006238953778742379, 0.00650116194686173, 0.006327844364494137, 0.0063100248357725, 0.006130591041518209, 0.006111159444385722, 0.0063938210506114725, 0.006804517606630237, 0.006017575750202289, 0.0066507758935811425]"
5286,"[0.006106240896367672, 0.006668060328035751, 0.006403924752176394, 0.006695862165869578, 0.006405438906939368, 0.006035985965236541, 0.006803607567323479, 0.0062971088904355665, 0.00608504075792354, 0.00599744323088716]"
5287,"[0.0063559214660292825, 0.00685879162069272, 0.006043299460675303, 0.0063036431065334525, 0.006177732802327698, 0.006714674360895144, 0.006533532243558042, 0.00627340507472561, 0.00633436281722052, 0.00589455594575615]"
5288,"[0.0059344790243430505, 0.0060244284495254465, 0.006034784081434939, 0.006046983595334761, 0.007081091584387434, 0.0064858405136229156, 0.006349165828713621, 0.006865829021734043, 0.006405968020227916, 0.006263586597295631]"
5289,"[0.006488550690181613, 0.006093009448628197, 0.005591591927458368, 0.006903985586559999, 0.006029368159142848, 0.006413173557102969, 0.006501224411701176, 0.006125570571446833, 0.006761518397890592, 0.006578187713191987]"
5290,"[0.006843634941117483, 0.006335550069000892, 0.006024248312044535, 0.00660375090591435, 0.0062615980699315685, 0.006261522428598027, 0.005849851873071778, 0.006023611719920639, 0.006675277561225624, 0.00663477011735859]"
5291,"[0.006805739731552746, 0.006661762755150389, 0.006318433223998277, 0.006165865208573078, 0.006721267225784627, 0.006666521637566213, 0.006055316860968359, 0.005740113352462305, 0.00619946246082189, 0.006148753944350676]"
5292,"[0.006101214933250655, 0.006574439503361633, 0.0061292055606559075, 0.006411360661183248, 0.0067865512060295554, 0.006420461369072501, 0.006084928084942323, 0.0059509141410254, 0.0063568290799501355, 0.006660119634697295]"
5293,"[0.005862469931401609, 0.005867890070120605, 0.006944022159058963, 0.005844272202609179, 0.006672413774229075, 0.006531240002256308, 0.005828681177874523, 0.006283360433791891, 0.006777699780294764, 0.006847259925547135]"
5294,"[0.007160274840192384, 0.005573799445678882, 0.006449436463916811, 0.005775154619421394, 0.0060999117377692185, 0.006034323868120272, 0.00647643977186438, 0.006525205344109008, 0.006482908314852693, 0.006899413794217]"
5295,"[0.006366590198827949, 0.006093185520675561, 0.006667012203721272, 0.006369643648582621, 0.006236438762781787, 0.006187986666689718, 0.006151402700536332, 0.006644130092437672, 0.006533332884692935, 0.006297727210638141]"
5296,"[0.0064550154505811615, 0.0061916645685036785, 0.006187255451443805, 0.006012507000561181, 0.006801786853684597, 0.006193301164566333, 0.006233551356910139, 0.006483995360297047, 0.006575430074391583, 0.006319440177223997]"
5297,"[0.006154049329728697, 0.0062685161230682605, 0.006255261129042778, 0.00571216846339711, 0.006193539478882043, 0.006462670655866695, 0.00669350175040062, 0.006432435877081403, 0.006680169951945992, 0.006620147513217966]"
5298,"[0.00665397554271453, 0.006063206154029973, 0.006759268936504709, 0.006074934830436972, 0.006059337682048547, 0.0063719317375375735, 0.006593399487842293, 0.006443785975550623, 0.006115306416539758, 0.006368837828060336]"
5299,"[0.0063813497415626, 0.006659222624497903, 0.006070696036096411, 0.006488599082382161, 0.00586668052736632, 0.00674048064915948, 0.005959471548727063, 0.006669676925090746, 0.006399468486871225, 0.006257230266192156]"
5300,"[0.00689456909240313, 0.006006385942963193, 0.006398297371469813, 0.006288643865492387, 0.005990387396261552, 0.0059549666461099155, 0.006528334474503884, 0.006593228898804985, 0.006697780526000276, 0.0061214783361213665]"
5301,"[0.0065483031489520895, 0.006201857559462885, 0.0059981010438703575, 0.006190383262932864, 0.007043633712223271, 0.006649835092268355, 0.005932329610561722, 0.006077055094031303, 0.006408553339177461, 0.006446627902778943]"
5302,"[0.006252545240098485, 0.006426324097872967, 0.006437932627550755, 0.005763965434032991, 0.005725434587746935, 0.006628345504197294, 0.0064566639569354715, 0.0067453026708313955, 0.0066063523675070025, 0.006441353694601527]"
5303,"[0.0068425409942981285, 0.006337429695218311, 0.006428155837205408, 0.005718111872046173, 0.006298634393985574, 0.006291471959038937, 0.006018492795221744, 0.006758961336138724, 0.00646235398439198, 0.006342776895953581]"
5304,"[0.006115789579157378, 0.005937849328897101, 0.006579452621868915, 0.006078321395918615, 0.006224308007780102, 0.006540763434158315, 0.006414004798071682, 0.006334799298726892, 0.006534979045598443, 0.006740985069325919]"
5305,"[0.005786162726726566, 0.006162653703020669, 0.006397695562897358, 0.00628850144040498, 0.006155079110589864, 0.006477180050610635, 0.0063870179745638515, 0.007254560644901732, 0.006295100921083224, 0.006299247625530496]"
5306,"[0.006864187956272591, 0.006372326202621249, 0.005710101714866831, 0.0067781735335427674, 0.0060325993719541, 0.0056399866556038954, 0.0069996370077424885, 0.006373241638875258, 0.006829662047072916, 0.005852076825603155]"
5307,"[0.006612502860189477, 0.00619829542946566, 0.006617052893739101, 0.006280303631200504, 0.0061042677968283585, 0.0067570676917976715, 0.00633740471291681, 0.006247459343358618, 0.005820950989058347, 0.006513735307058161]"
5308,"[0.006530491201473701, 0.006445122813043857, 0.005958930326458037, 0.006447809176754594, 0.006653462314827028, 0.00638334701737432, 0.006224443022391647, 0.006382366953764069, 0.006216621275113415, 0.006254342330780434]"
5309,"[0.006447088864634298, 0.006543912467137483, 0.006360375492721846, 0.006524888347688829, 0.006278213694072767, 0.006278293637097511, 0.006229770651819983, 0.006205698913646832, 0.0063895921460312465, 0.0062750062719855735]"
5310,"[0.006725652972872004, 0.006714125120661023, 0.0058873768289638044, 0.006899171684108387, 0.006190913279674386, 0.005818079745658399, 0.006420543290213606, 0.006471262476411889, 0.006432219535050631, 0.00592246885258889]"
5311,"[0.006490561563820851, 0.006613887784155877, 0.006377752614107931, 0.006671459869453141, 0.006043658305058358, 0.0063233532559466964, 0.006487465318549102, 0.006290061392690697, 0.006520709680479259, 0.005687576170419457]"
5312,"[0.006249577877131478, 0.006432371351432492, 0.00699442099485242, 0.006115041757790498, 0.006913960761110997, 0.006039986658027938, 0.005759859508934679, 0.006462239215376649, 0.006566775250053323, 0.0059565946508516885]"
5313,"[0.0060403632345509516, 0.006590208334146723, 0.006798497973562503, 0.0068784292947740066, 0.006372782360373608, 0.0068030569562182695, 0.005967229414963578, 0.006323641358503225, 0.005447582390040714, 0.006258335936130191]"
5314,"[0.006006195551571694, 0.00640455742092646, 0.006402414919453429, 0.006566670251474417, 0.0065100989085747395, 0.005968453761554433, 0.006453840807248994, 0.006378454274989035, 0.006301426789824474, 0.006490813100218806]"
5315,"[0.005804749306174301, 0.0064509266165242145, 0.006373015823390247, 0.005705339139702231, 0.006783629016854283, 0.006314922866516364, 0.006255020663911622, 0.006619335382503002, 0.0062247735336969125, 0.006955498152335431]"
5316,"[0.0063905566917851625, 0.006005438091279533, 0.006543474763771877, 0.006190979856789401, 0.006399391045938564, 0.006051102276594104, 0.006890185134327653, 0.0063772530423004264, 0.0063135166637857355, 0.006347975177686134]"
5317,"[0.006726775019651222, 0.006506500564604172, 0.0060831489706193115, 0.006104505710644957, 0.0062331689820901365, 0.00655562439578439, 0.005950487436495555, 0.006567953780625741, 0.006660976458634059, 0.006118551446997986]"
5318,"[0.006594384843619355, 0.006228536750449391, 0.006269199605060725, 0.007130101568005628, 0.006024691412068429, 0.006498133329170359, 0.0061228807632664395, 0.005827415651203236, 0.006162596111429671, 0.006582614494156606]"
5319,"[0.005839742692139809, 0.006414538619979128, 0.006302586135871734, 0.006695724926309696, 0.006040583325063645, 0.006693311445824213, 0.006593164213565709, 0.005946793348847865, 0.0066364685777537125, 0.006309817520996977]"
5320,"[0.006218892334142196, 0.0068009768453937015, 0.006755299263961552, 0.006181325419322693, 0.00647195240595227, 0.006119639636288907, 0.0062734020463188055, 0.006358941032746307, 0.00581716910021536, 0.006513967325789194]"
5321,"[0.005853529073827562, 0.006752761262425132, 0.006824467448632241, 0.005709755452621607, 0.006741169167425386, 0.006033193175811945, 0.006549817510755088, 0.005923980649588506, 0.006675451268061656, 0.006418705176783407]"
5322,"[0.006318148824305594, 0.007014654415412684, 0.006266907386954529, 0.006592172992832314, 0.006067883022406303, 0.0059622018695534695, 0.006259291658312428, 0.006819653582962106, 0.006247166559745064, 0.005933818642821997]"
5323,"[0.006340488730743381, 0.006358889333079003, 0.0061811531327024055, 0.0059547302543963695, 0.006682193881942701, 0.0060537494429075385, 0.006568314926863842, 0.006074719417072765, 0.006207526328173643, 0.007052772349038543]"
5324,"[0.006192970252956854, 0.006351631596400731, 0.00636434408508773, 0.0063541385229759694, 0.005708171198972821, 0.006875169559928817, 0.006345368928508493, 0.006490997966961017, 0.006348201405575632, 0.006447862530716089]"
5325,"[0.006628276522830035, 0.006365593367802596, 0.006942428738272702, 0.006157753230188491, 0.006425345655522127, 0.006040868781338737, 0.00640234977304795, 0.006449211296943051, 0.0065543616678369375, 0.005484409045872104]"
5326,"[0.006433897273696903, 0.0063410781808658145, 0.006456639440254617, 0.005828489294590523, 0.006484484677179044, 0.006445975832865052, 0.006423790571142521, 0.006731225372560353, 0.006491300058830239, 0.00586726129924047]"
5327,"[0.0064726548540715535, 0.006583117531770419, 0.005926037726296925, 0.00675596586121396, 0.00635734350453629, 0.006535526438094807, 0.00524557392065634, 0.0063524144976411425, 0.006759513877611722, 0.006497647736286574]"
5328,"[0.006015038502292963, 0.006616092288598486, 0.0061240971402741085, 0.0063924311092037655, 0.00609147248114058, 0.005783295601431569, 0.006390182995522855, 0.0071716917391635516, 0.006829399607413537, 0.006080694312151291]"
5329,"[0.00602145430687016, 0.006139899609449052, 0.006031637728982147, 0.006314596437721963, 0.006633822443920287, 0.00635190232693998, 0.0063105550397308035, 0.00684513066211479, 0.006349289763102316, 0.006500729954577114]"
5330,"[0.007370033384867409, 0.005853909470361285, 0.006170974246127343, 0.006492814206825046, 0.006518500853246539, 0.006484733896420043, 0.006310916745855396, 0.006535217501066381, 0.005978600815335644, 0.005774004208089464]"
5331,"[0.00635784480102639, 0.007145392440669095, 0.0063919856111487984, 0.006284234973675448, 0.0067550827999759595, 0.005979403877320755, 0.005797835730740139, 0.006167562060437757, 0.00627830494465587, 0.0063246033838992724]"
5332,"[0.006606687177380857, 0.006394176103256663, 0.0060919454100216795, 0.006265253936981961, 0.006428846089380932, 0.006537112589944833, 0.00593366176044798, 0.006208927938871765, 0.006347146993059908, 0.006652201744027127]"
5333,"[0.006231903502683696, 0.006921312968132371, 0.006137512375417868, 0.006451443176273032, 0.006350680738833081, 0.006169938428609576, 0.006156192151980129, 0.00624135900613551, 0.0070480994550582475, 0.005783083914263106]"
5334,"[0.006183859624831308, 0.006248790688004876, 0.006260087376836804, 0.006527187381350323, 0.005909657125641332, 0.006553280178023338, 0.006756463644883393, 0.006646239155221443, 0.006176004904959212, 0.006220289585508629]"
5335,"[0.006282901477848589, 0.005818556367967217, 0.006740201411280438, 0.0066867270346412, 0.00634621986580465, 0.006407590033898397, 0.006524870055401216, 0.006678342525187908, 0.005954089813561027, 0.006048860064271199]"
5336,"[0.006610699790852735, 0.006949798184064439, 0.006345630041562662, 0.006338199842275555, 0.0059882403551314075, 0.00654068806688644, 0.006084990640944512, 0.0062883046396101025, 0.006126327453214032, 0.006225583066309961]"
5337,"[0.0061441188879086716, 0.006262559242971981, 0.006141599947150001, 0.0068572329970984, 0.006508311890215201, 0.0062451040343998515, 0.005550615922453156, 0.006698951574071425, 0.006742215626625339, 0.006329030929471366]"
5338,"[0.0065542787926604175, 0.00633947845215828, 0.00642329390914086, 0.006056377609491829, 0.00658195604568427, 0.006164509706710093, 0.0060188421537212536, 0.006598749387863569, 0.006280812592234038, 0.006493900975153878]"
5339,"[0.00569683061987893, 0.006315089367422266, 0.006889129891488197, 0.006301540342744353, 0.006682442390281233, 0.006442005705970838, 0.006834571614150363, 0.006299605458255576, 0.006017430915087431, 0.006036409411193056]"
5340,"[0.00636214948134561, 0.006651505156174045, 0.006130230048763036, 0.00568183620309973, 0.006688351500663679, 0.006019552105285382, 0.006249893537545537, 0.00691716053816412, 0.00678808504557509, 0.006000703086039604]"
5341,"[0.005646016595219647, 0.006915473635268535, 0.00660069315859904, 0.006549965483310342, 0.0060069829281968, 0.005957728683606892, 0.006101510117077104, 0.006749049361491363, 0.006448246179089574, 0.0065381241586470904]"
5342,"[0.0067135548647116955, 0.006480864725239516, 0.006327990080141702, 0.006022583667221243, 0.006025602581768551, 0.006669106111950063, 0.005964841231754226, 0.00677137296633319, 0.0067813148185342665, 0.0057238233043006535]"
5343,"[0.006271126452367413, 0.005697763837321848, 0.006082150311833995, 0.00694636887230552, 0.005985213105041513, 0.00642943248047699, 0.006414724469491094, 0.007213851260652735, 0.006099711284618169, 0.00635562323327742]"
5344,"[0.00629530539719355, 0.006671385635102611, 0.006206108598208532, 0.006827308163834243, 0.006352359551414825, 0.006731751537091345, 0.005937140561034647, 0.006528503339508413, 0.005835609829572662, 0.0061357751422252554]"
5345,"[0.006500310159435987, 0.006519770598810819, 0.006102482811294608, 0.006715095892157395, 0.00664885385442366, 0.006695516437243357, 0.0060975842170375265, 0.006598792237681683, 0.005879739313510979, 0.005734318667781448]"
5346,"[0.0064135707644618865, 0.006260717671064139, 0.006012855556698244, 0.006447284567896622, 0.00582612071581488, 0.006658109446270469, 0.00636524983337683, 0.0065450778814054224, 0.0063331429059143894, 0.0066251014534154514]"
5347,"[0.00602562875214301, 0.006537877118276589, 0.006271607044710322, 0.006288955478030621, 0.006274539909192037, 0.006787714940899033, 0.006029802098674469, 0.006167144033087365, 0.006429712476022118, 0.006645808982962695]"
5348,"[0.005799894243002706, 0.0067614855971215495, 0.006526341123241967, 0.0065108704149248586, 0.006046557211180951, 0.006626738281820052, 0.0059329065699705785, 0.006408668035722158, 0.006624913429541246, 0.0062439719724938164]"
5349,"[0.006391972248957027, 0.006535924376372122, 0.006148362056965568, 0.0063456214599780245, 0.006032790104011052, 0.006348955976413265, 0.006051492881589769, 0.0066447318790624176, 0.006210378119210991, 0.006784279609901915]"
5350,"[0.006401126670221294, 0.006589069426353194, 0.006170761068863287, 0.006443765435442152, 0.006369115135491132, 0.006399177609791649, 0.006085473262740993, 0.006197383473476963, 0.006659322787644231, 0.006181769335021857]"
5351,"[0.006325591334059896, 0.005975949989430646, 0.006070189647761437, 0.0060297389718427, 0.005917896820324354, 0.006472280269212875, 0.00716083923603931, 0.006649558709090773, 0.006723344908576117, 0.0061493202415723236]"
5352,"[0.006537726709013404, 0.006242873775011479, 0.0060059403070050355, 0.006768621885565966, 0.006254018278410157, 0.006391987463708377, 0.0064799470446659695, 0.005901263673700266, 0.006433568025407768, 0.006505042055886647]"
5353,"[0.0067163985247973585, 0.006293488107922665, 0.0065463800323723445, 0.0065569111668314604, 0.006570387982478688, 0.006013797463772898, 0.006425523045306789, 0.005930457870216188, 0.006070175575553295, 0.006328833774285523]"
5354,"[0.0066513879009399085, 0.006396697918598952, 0.006495724135287944, 0.005985491879608244, 0.006443728149169323, 0.006546868530684492, 0.007133377414576427, 0.005685296817568912, 0.006330783679332386, 0.005807811240044515]"
5355,"[0.006205092025248525, 0.006131531585925737, 0.006074779142355969, 0.006793562275514901, 0.006859351370336514, 0.006325338091469257, 0.006523910782171955, 0.005793946824860077, 0.00675859181597545, 0.0060004100520682875]"
5356,"[0.006466967004509438, 0.00655716030531982, 0.0062215356102429155, 0.006483587052871705, 0.006514154166008446, 0.006275213130525025, 0.006041526461501602, 0.006335146798106706, 0.006490388682101398, 0.006079452886054382]"
5357,"[0.005699054138976965, 0.006590224288980104, 0.006790106550353661, 0.006753693256942118, 0.006676301076625809, 0.005762552604047399, 0.006187706974986006, 0.006573762529586264, 0.006088696115558121, 0.006339599514415189]"
5358,"[0.005813644972523181, 0.0064715121103883074, 0.006986839448652478, 0.006206251518736337, 0.006765607204276627, 0.006402906133057938, 0.006229579312528519, 0.00604084220560033, 0.006376955613224474, 0.00618599809570874]"
5359,"[0.0066507440100026325, 0.005973312299861153, 0.006383011116812791, 0.006043714589870294, 0.006137195271322363, 0.0059195028362359885, 0.006952529350784188, 0.006413907688219542, 0.006588335309500209, 0.006434594214853126]"
5360,"[0.006813410113267282, 0.006580962325989157, 0.006582957944096962, 0.005923956816291657, 0.00631679873899478, 0.0058165481203830485, 0.006433689559054154, 0.006412587407280999, 0.00661707090547583, 0.005999688593387347]"
5361,"[0.006307798169589411, 0.006263206242904797, 0.006718956589646674, 0.006465569717058855, 0.006071247460860261, 0.00624098884139761, 0.006022460766686844, 0.006686946296589833, 0.006497363366615408, 0.0062230433000853725]"
5362,"[0.006464399748039606, 0.006808718836749921, 0.0063715050156966865, 0.00682045926421224, 0.006415163842010779, 0.006058820565324339, 0.006346131698100065, 0.006722083674974835, 0.005604265104943689, 0.005913997039539821]"
5363,"[0.00604993847553841, 0.006891202281524034, 0.005661451708950424, 0.006119340843337278, 0.006553455282374376, 0.006586385338452067, 0.006754661431976803, 0.006376986801664627, 0.006209119281178032, 0.006292247532372115]"
5364,"[0.006199893906400908, 0.005675579645658756, 0.005974000893970524, 0.006676050822540083, 0.006049506623535893, 0.006237443095501038, 0.006487999086485649, 0.006655492878655767, 0.007437098746642613, 0.006077466721540792]"
5365,"[0.0058218674522506975, 0.006799835156025881, 0.006728439661679296, 0.006140016377634279, 0.006248160683579987, 0.006519100546697499, 0.00638971142763447, 0.0059413334205736315, 0.0064279956373142775, 0.006500315726691616]"
5366,"[0.006704497327981757, 0.00645395016891704, 0.0057192864802336615, 0.006336869697787531, 0.006582013935088131, 0.006410767531057612, 0.006257788601686063, 0.0068060311013672225, 0.006156065931471603, 0.0060664624135739085]"
5367,"[0.00654457238329485, 0.006102108716439301, 0.00618052615600304, 0.006632756696383654, 0.006300639540776388, 0.006728197597471335, 0.006356177102928993, 0.006221145762890071, 0.006210851640385941, 0.006223131130182073]"
5368,"[0.00677740757052096, 0.005974591817732354, 0.0068044828694162505, 0.00630538631984314, 0.006328929806477588, 0.006354093211325014, 0.006674690920258649, 0.005637779341193518, 0.006339038336977558, 0.006309992412339878]"
5369,"[0.006353840222776997, 0.006144304814871254, 0.006404567949753233, 0.006196400501450642, 0.005784537326648594, 0.006115238490565197, 0.006685380017115517, 0.006815814619763631, 0.006683104467945841, 0.006287213553168929]"
5370,"[0.006288281570459149, 0.0065567840638466645, 0.006291092280162247, 0.006544669588263696, 0.006135415066407723, 0.0065944211414916505, 0.006769615427979063, 0.006501715132311963, 0.006049027708348926, 0.005704397514598867]"
5371,"[0.006317640860833536, 0.0060607048389973595, 0.006436511002381622, 0.0059434631224884685, 0.006561547608203482, 0.006429850794088037, 0.006076341430608594, 0.007081523814024996, 0.006649562099430625, 0.0059362406205007035]"
5372,"[0.006638548110934928, 0.006516378021317803, 0.006291386644508603, 0.006214304931689562, 0.00618681275184158, 0.006390849169019645, 0.006543311859221197, 0.0063477616414681125, 0.006231910033171241, 0.006175555225322151]"
5373,"[0.006533792110011086, 0.00642633399061988, 0.006332611818309235, 0.006221151609573126, 0.0061999137013463, 0.006640606037105813, 0.006253160415187064, 0.005889364706058425, 0.006860688582019463, 0.006162294391669206]"
5374,"[0.006153239624870979, 0.006309107846574369, 0.006339528199768695, 0.006663424457593031, 0.006574782972218902, 0.006331562518194992, 0.006588970779477971, 0.006233918455301787, 0.006099608168664374, 0.006196403753621775]"
