,imv
5938,"[0.0049390516925762054, 0.004779928236637675, 0.005285762321475172, 0.005466872009221148, 0.005005949835927236, 0.005843746721571739, 0.005504284290391416, 0.005390128919299184, 0.00526152564379243, 0.0048038418161141586]"
5939,"[0.004774688849063276, 0.005364297877850258, 0.005194046997071508, 0.005440097923501477, 0.004800484817313587, 0.0055206612247110255, 0.005580966914452054, 0.005673591497523208, 0.005423784744181296, 0.0045081536362002236]"
5940,"[0.005443720978795457, 0.005209663051173226, 0.0052714201752267755, 0.00509248028692657, 0.004874282050489023, 0.005164487392888137, 0.005105206091442917, 0.005403374142563266, 0.00552016984465698, 0.005209578379274213]"
5941,"[0.005480014238163322, 0.005248700033810013, 0.0050639111978229, 0.00498998472056185, 0.005051401591933035, 0.005131196675742494, 0.005288135969073982, 0.005685203250660657, 0.005289067229908654, 0.005048686551370926]"
5942,"[0.004761686670786708, 0.005156764541385515, 0.005433375043696888, 0.005787929411486504, 0.004654681049025112, 0.005289919114686872, 0.0051990222852619445, 0.00545885514121098, 0.005182738329024046, 0.005375079906709313]"
5943,"[0.005753494951840774, 0.0048381240615720175, 0.00485889995933267, 0.005878247308794094, 0.005364906979602348, 0.0050934678623633725, 0.004997350051189163, 0.005582544471086519, 0.005006014908966823, 0.004877178187725643]"
5944,"[0.005333849686801974, 0.005032452701705825, 0.005337147547033382, 0.005312543873327854, 0.005481231067278156, 0.005069824958441105, 0.005027052211693657, 0.0050120993527670386, 0.005250631667787562, 0.005425116004115881]"
5945,"[0.005278511112546369, 0.005230041866812184, 0.004997574378736446, 0.005310406762144176, 0.005126375819715563, 0.005382459046701425, 0.005459265028106344, 0.005353287628060999, 0.00505438436659588, 0.005078153548628378]"
5946,"[0.005850114570786751, 0.00543458320509099, 0.0050076805306926014, 0.005091645467825317, 0.004843334350269505, 0.0057455764291237076, 0.005088799469360781, 0.004926670957598119, 0.0051216956682826505, 0.005156850735582088]"
5947,"[0.004993774003003572, 0.005006162183957664, 0.005418339729144428, 0.005262409650228501, 0.005235712469840544, 0.005358347534834961, 0.0046767713698021044, 0.005500612875767868, 0.005700323454953698, 0.005119169020635407]"
5948,"[0.004869122322439595, 0.005325375934477261, 0.005109011326789647, 0.004857571527616034, 0.005476127327910053, 0.005005091013699096, 0.004495596460336796, 0.005311226094063428, 0.006150398147223687, 0.005664995434838787]"
5949,"[0.004886772721134133, 0.005763582060816563, 0.005309163895746392, 0.005096839673468677, 0.005064324987217658, 0.0054603363318034325, 0.004514675431314384, 0.0052655001751798275, 0.005479516089694111, 0.005417744593226309]"
5950,"[0.004766478978876814, 0.004931793897170321, 0.0048759583765721586, 0.005159171125738234, 0.005468069563240205, 0.004891096986354881, 0.005297098253250595, 0.005535259038115449, 0.005403840686273131, 0.0059527408224124305]"
5951,"[0.005360981245240344, 0.005447114052038821, 0.005055988731215119, 0.005055635458777973, 0.005052818940599656, 0.005256536418138471, 0.004913352525187776, 0.00516165018913613, 0.005294564182074557, 0.005682532716880318]"
5952,"[0.005193858701846115, 0.005044293600358459, 0.004891675729300529, 0.0056239778373329465, 0.0054067442769804965, 0.005143511184888234, 0.004844216858761999, 0.00574290355395876, 0.0052191813981154475, 0.005140968462004851]"
5953,"[0.005392319746508404, 0.005181440180625635, 0.005195698034332223, 0.005454824704977449, 0.005318501658048917, 0.005014620153366395, 0.0051703322318361064, 0.005148370519862081, 0.005265391355621854, 0.005140354830297574]"
5954,"[0.004842040424744631, 0.0047486420894499465, 0.005195889333007096, 0.005724647853295432, 0.005397735049675306, 0.004747583649512231, 0.005454495895786821, 0.005121367648970224, 0.005929017500236481, 0.005117388241947239]"
5955,"[0.0051547474473910134, 0.005256716543706977, 0.005385972779374326, 0.005103681555165, 0.004902256029299949, 0.004851740330489574, 0.005260460569434737, 0.005299146659126664, 0.005851785055548385, 0.005203741023036319]"
5956,"[0.005031496515069502, 0.004954356608987924, 0.005186975291587619, 0.005035458144806623, 0.0049354346754624115, 0.005217779833413452, 0.006207224745841106, 0.005183568004693555, 0.0051560326405336275, 0.005356012423873177]"
5957,"[0.005357602229578106, 0.005199439561484694, 0.005300646805991757, 0.005210695734322564, 0.0054039607227076, 0.005013682657388151, 0.00516433989786896, 0.004915060913383078, 0.005101834141412979, 0.005587677407433895]"
5958,"[0.005273056518582863, 0.004560817452236712, 0.004978266726788788, 0.005367978367982198, 0.004959189366583793, 0.005342564222231527, 0.005345144453652897, 0.005012152246677358, 0.005567907440641594, 0.005849266653130365]"
5959,"[0.005152363525284407, 0.00533583603730805, 0.005264525968535386, 0.005267292225976014, 0.005522665392391678, 0.005357284957862667, 0.004718019339077179, 0.005611851017875589, 0.005396844909131359, 0.00463265182591437]"
5960,"[0.005218489913542883, 0.004796974366255053, 0.005389704499523286, 0.005191490367397783, 0.005278574589300619, 0.005114148177685096, 0.005575293979518962, 0.005539932076180527, 0.005149764163279452, 0.005027420249063402]"
5961,"[0.005682958760246533, 0.004817491825494742, 0.005086457832631964, 0.005062534645648133, 0.005710847605811041, 0.004956745955128652, 0.005460867680486822, 0.0050725678977690475, 0.0050620457146817125, 0.005370877643934321]"
5962,"[0.005233774426500508, 0.004839840066865125, 0.004660532049802375, 0.005783350595641327, 0.005248383884343924, 0.0049404539497124, 0.005965286095989843, 0.005182526875868632, 0.00537129371765055, 0.005048976082864953]"
5963,"[0.0044037712201412775, 0.005423775353381822, 0.004946966127616649, 0.005272069575165546, 0.005964491392199605, 0.004989127524453998, 0.004978313399592228, 0.005476025035905401, 0.005402726437839146, 0.005399351623602925]"
5964,"[0.004856245886342776, 0.0053448303397176135, 0.0051100364043929845, 0.00499864587380259, 0.005243071555547312, 0.005935791911138795, 0.004912115730496251, 0.005112503280829384, 0.004900366922434555, 0.00586319304927827]"
5965,"[0.005139007527556371, 0.005626481460456102, 0.0046813414685549755, 0.0053833069792003675, 0.005227454533718783, 0.005152403331372142, 0.005091341369124279, 0.005094664068570902, 0.005436527863524505, 0.00541653277550694]"
5966,"[0.004977699548760823, 0.0055697505720208795, 0.005274208271546924, 0.004952841226893032, 0.0050164427614473525, 0.004894944151273031, 0.005426361652878806, 0.005616554809687983, 0.005136036046927666, 0.005401857231520627]"
5967,"[0.005319618008988452, 0.004999750683568971, 0.0048076915019815095, 0.005300542440264089, 0.005458371911784768, 0.005125561626530737, 0.004963590604731628, 0.005557067072906376, 0.005356672858445694, 0.005371589664650415]"
5968,"[0.00501666217601732, 0.004636923116810858, 0.005510483758181042, 0.005536962139682508, 0.005806008417116244, 0.005197000004752134, 0.005594818605297772, 0.004663326326369156, 0.005286361552735351, 0.0050207075405087785]"
5969,"[0.005962667285386373, 0.005250026369721559, 0.0046244924535385045, 0.005292089105364928, 0.005025740981212299, 0.00562800789452958, 0.004829523091299493, 0.005111104119738672, 0.005187860731158762, 0.005347832269905566]"
5970,"[0.005403104422790081, 0.004563763731976729, 0.005961883035169045, 0.0054152514651636795, 0.0049489798020520975, 0.0048781782591967564, 0.0052324995418206, 0.004873088068648799, 0.005210746578392962, 0.005767720070898404]"
5971,"[0.005361089151850711, 0.005312087418651819, 0.005789164969933331, 0.005254403252382614, 0.0049006450706459035, 0.004905208161014812, 0.0053594947602289824, 0.004770157807383661, 0.005225687475071684, 0.005384257469729432]"
5972,"[0.005276261624174499, 0.005378334274097363, 0.004722358875521251, 0.005519031468878262, 0.005247246352786475, 0.0055594164000232794, 0.0055434598018122005, 0.004437385039263546, 0.00544715687608378, 0.005149608423216561]"
5973,"[0.005383089059988227, 0.004768251379988631, 0.004987588067632571, 0.005503997180690775, 0.005185673678585416, 0.005185153925493959, 0.005273206913200378, 0.005342797485894245, 0.005528969446700255, 0.00512165635059899]"
5974,"[0.005342031410359638, 0.005254793708803241, 0.005758857189304384, 0.005096034404468412, 0.004732402037894675, 0.0049854290855832805, 0.0052056481752552975, 0.005178467007141527, 0.005549756188029506, 0.005173109879456348]"
5975,"[0.004480433826123605, 0.0051791607898842495, 0.0058295851829089085, 0.00483701542650197, 0.00516207948837908, 0.005351889125893981, 0.005098398400527726, 0.00560061812766914, 0.004983979476458824, 0.0057484387595422275]"
5976,"[0.004981114398340911, 0.005165998975578646, 0.004769940547206255, 0.005477969602860182, 0.005627060528102814, 0.00537511491811028, 0.0051063968848119425, 0.004645441328665277, 0.005703895631630121, 0.005414768538050703]"
5977,"[0.005076011213191519, 0.004514933845331616, 0.005330079721601786, 0.005265151752836723, 0.005024754991504392, 0.005366614612605137, 0.005658321203066713, 0.005616806308019411, 0.0052700485835914515, 0.005167003564672459]"
5978,"[0.005038899019703319, 0.005637297018357778, 0.005212820209227497, 0.00514383153074763, 0.005128603941483187, 0.00505804834731846, 0.005263809389619331, 0.005167260922769559, 0.0050670413903604015, 0.005553313433163575]"
5979,"[0.005274804192089474, 0.00454981290894319, 0.005085473312313217, 0.005258535138111333, 0.005775991802869955, 0.005229231726458279, 0.005136902644821698, 0.005127005987692194, 0.0055229744045832835, 0.005305446109957547]"
5980,"[0.004908100975398807, 0.005164000472982526, 0.005555504965907385, 0.005237945375099529, 0.005502380806235463, 0.005615491592646084, 0.005137540606064531, 0.005429787532670041, 0.0046254635996305984, 0.005088397122487004]"
5981,"[0.005208470392735344, 0.005783951847579353, 0.005068942826363425, 0.004993644255853575, 0.0056567421469625725, 0.005158453694498099, 0.005215019443933747, 0.005266310422306983, 0.004427215674919999, 0.005480677514713123]"
5982,"[0.005377536186520656, 0.005185384054119147, 0.004910275273193078, 0.005163044917591558, 0.005544268592273422, 0.004883826516907747, 0.005596146330432493, 0.00545671503371394, 0.004870161196088843, 0.005277770241278403]"
5983,"[0.0050520262379014965, 0.004529262824249357, 0.005189189647106649, 0.00531349380739862, 0.0063963747562787235, 0.005105968061575248, 0.0051721862068365215, 0.005339679582381138, 0.0048949169681345075, 0.0052701627369498]"
5984,"[0.005021895319032595, 0.005195321897075365, 0.004829839411597133, 0.005391072276863121, 0.0054284541165191364, 0.00485093116204976, 0.004866871028942499, 0.00550755301671772, 0.0052318288222517806, 0.00594842819700788]"
5985,"[0.005936915178898411, 0.005252783664719591, 0.004861263268851151, 0.00476828240992004, 0.005468810191592123, 0.004793025440356281, 0.0048476163180283995, 0.005033142918321539, 0.005375449783953766, 0.005923750850359865]"
5986,"[0.005065312412747236, 0.005444421928073809, 0.005200427215053226, 0.0057845217998806235, 0.005444085400392618, 0.004633771271436333, 0.005523151323098451, 0.005318988174084948, 0.0045565283127277124, 0.005301984819453755]"
5987,"[0.0056268486371062795, 0.005143391463324851, 0.005445688027644777, 0.00486719072773795, 0.004836069838753986, 0.004576692476885908, 0.005217292529888807, 0.00537132573707238, 0.005353593144739889, 0.005817062402973406]"
5988,"[0.00503550158154518, 0.00520832548346457, 0.005188293687730263, 0.005296545273815167, 0.005699611487401884, 0.004953352803755714, 0.005096038762251893, 0.005491373801161219, 0.004884257852739543, 0.005417414791809007]"
5989,"[0.00495526330145788, 0.005311159466810223, 0.005807937462218957, 0.005209272731443002, 0.005238667246390998, 0.0050346576788005875, 0.006001101530674013, 0.004985177704444705, 0.004699046153145097, 0.005017985198116794]"
5990,"[0.004934423176760445, 0.005148126234557537, 0.006137125612234087, 0.004753126641224869, 0.00561220529515251, 0.004753993660065612, 0.0047926109379805935, 0.005470471152701771, 0.005513760011364066, 0.005157474822420233]"
5991,"[0.005042138593260388, 0.005481094460013624, 0.005536887003830616, 0.0043443829275036806, 0.004945972042087544, 0.005535231966445593, 0.004930709471391221, 0.005636343501619662, 0.005349579098468609, 0.0054994544627047694]"
5992,"[0.0057595853610435226, 0.005755333550597625, 0.005050545026306759, 0.005309668069052788, 0.0055083332437352835, 0.0047868442527943325, 0.005262158431392433, 0.005435111256542226, 0.004409175537570538, 0.004987303500799533]"
5993,"[0.005476186446358793, 0.004878164222729177, 0.004989039538423113, 0.005773666673852338, 0.005133605996356295, 0.005582070386802578, 0.005263185218007267, 0.005050674114089104, 0.004762951889677079, 0.005401011481614045]"
5994,"[0.005513172053045014, 0.004932455482027841, 0.005635846939976681, 0.004647120075843255, 0.0054500651448245365, 0.004895157807836148, 0.004757828017850825, 0.005440850608641335, 0.005118291518077628, 0.005862214517653739]"
5995,"[0.0057046440998034555, 0.005484251792660332, 0.005552458580695488, 0.005849155980596739, 0.005048672667984849, 0.0053018034554034865, 0.005017480251324699, 0.004694843622914037, 0.005210659152971255, 0.004418835354612455]"
5996,"[0.005161855025997055, 0.005332559918927747, 0.005289826852465359, 0.005295597293164174, 0.0052882278640912685, 0.004613107308089841, 0.005275875732684553, 0.005735465534038705, 0.005613966640360662, 0.004653602419351289]"
5997,"[0.00568221466777846, 0.00504732323349522, 0.0054504950354410725, 0.005615689985774455, 0.004699662541311423, 0.004826216183697004, 0.00513230162201548, 0.005220861416505581, 0.005225202596892421, 0.005363153300046152]"
5998,"[0.0050224456418544875, 0.004869553362233101, 0.005164572359488544, 0.005206835961686065, 0.005143467678613156, 0.0054843213336956175, 0.005047070693687145, 0.0055717332641896065, 0.005285486414508197, 0.005465181652468601]"
5999,"[0.0050338017545615565, 0.005338208052697363, 0.004805129078619744, 0.005083699622910997, 0.0053528992748244205, 0.005433754557148494, 0.005253876141830227, 0.005857319337944069, 0.00525558413901934, 0.004858684904623128]"
6000,"[0.005210657563231664, 0.005062296121135799, 0.005606390374437492, 0.004593540581479855, 0.0057380406493657546, 0.005403246214484396, 0.00496062228769056, 0.004902633012251698, 0.005526624769220493, 0.005231311428896389]"
6001,"[0.004610575008613045, 0.005181097541304824, 0.005438184505911128, 0.005126698145321771, 0.005209350822736848, 0.005632632483167189, 0.004871024649115312, 0.005449208276758196, 0.005463267486744073, 0.005289991894191325]"
6002,"[0.004988902778986868, 0.005241403948501691, 0.005059540817756082, 0.0056904637570689256, 0.005552329002730765, 0.00547282620468922, 0.00498501003735311, 0.005347750620696048, 0.005067953372230481, 0.004880513482894906]"
6003,"[0.005105275352767372, 0.005221015326524522, 0.005620833886663146, 0.004762600414478762, 0.004828974135430935, 0.005171659825801532, 0.004878058204851998, 0.005307186518829881, 0.0057096956400585095, 0.005670585934133108]"
6004,"[0.005556682712005456, 0.005538418636144857, 0.005752898627735928, 0.005059399334571129, 0.0047650759677941865, 0.005014519117051224, 0.005412838640699463, 0.0049308897642913775, 0.005057451725313016, 0.005169406982638543]"
6005,"[0.005166934577708667, 0.005321116561399798, 0.005859994890069859, 0.004939965553045646, 0.004962055450576548, 0.004665721705101595, 0.005319236685276707, 0.005677764369639901, 0.005468140653429565, 0.004884843636917661]"
6006,"[0.005241727513948398, 0.0053341692261145305, 0.004428736575245998, 0.005415108077508196, 0.005773413661298919, 0.005285455478971738, 0.0052905614769072065, 0.005214140875741964, 0.004876564470603828, 0.005420078452205602]"
6007,"[0.0050922135857134395, 0.00554719493447001, 0.005680565061902238, 0.004891382032742664, 0.004791402529067926, 0.00559554656335695, 0.0052543159146196654, 0.004885762063045376, 0.0054890478148037145, 0.005033355023120462]"
6008,"[0.00456829962638322, 0.005576850726545376, 0.005380120758251736, 0.005092762310334351, 0.005436559658018265, 0.005305308151816892, 0.005891781377811064, 0.004801933704624, 0.004981713591943569, 0.005224420048414865]"
6009,"[0.0051211524301239065, 0.0050735079747218, 0.0049641546879773376, 0.005213631494865345, 0.005181930447144727, 0.00565923100439902, 0.004925819524840916, 0.0053952691694189436, 0.004901437045505726, 0.005833206960619882]"
6010,"[0.004800006618739391, 0.005052581439433195, 0.004938431297451902, 0.005133732151866151, 0.005176858468458407, 0.005360327336101158, 0.004938060339692918, 0.005755456284558258, 0.005780147588454162, 0.005347778697920966]"
6011,"[0.004697907621751225, 0.005852844873846983, 0.005130104175099387, 0.005375999566877688, 0.0049978077623479165, 0.005131601541232552, 0.005823998870686606, 0.005175061077218903, 0.004720137086476105, 0.005362133206928655]"
6012,"[0.00493500084666614, 0.004645883568519035, 0.005289784027948601, 0.005412586777377945, 0.004990165822891887, 0.0054394028125082095, 0.005205206074872476, 0.005178388978428517, 0.005455997283376688, 0.005714117419073365]"
6013,"[0.005298034770225928, 0.005446237073886102, 0.005547160153833194, 0.005083313025092162, 0.005067438475460415, 0.005389745915106203, 0.004881320486831802, 0.0053667165193976955, 0.004644257234570823, 0.005539181004163318]"
6014,"[0.005240914849658306, 0.004853851389232428, 0.005484398763470939, 0.00466974448223408, 0.005148219313135974, 0.0051794752417763015, 0.005111732111158523, 0.005764068637896148, 0.005113526236984686, 0.005674850833856794]"
6015,"[0.005234936531830652, 0.005994415380978157, 0.005073695103010111, 0.0053238915169085905, 0.004892821653363387, 0.0054367682493819194, 0.005386398128097877, 0.004903091706007581, 0.005082190741724824, 0.004939429547262483]"
6016,"[0.005230259102572679, 0.00555216507949333, 0.005043662220558523, 0.005544087613436442, 0.005106122373579604, 0.0050543155916113105, 0.005024807401368745, 0.00525351375244151, 0.0054797058134903815, 0.00499178691993849]"
6017,"[0.004688322090326027, 0.005580493575150283, 0.005551142246649554, 0.004914166024172706, 0.005032482486774736, 0.00555600668094613, 0.005560528138543947, 0.005235546216743698, 0.004856576973809453, 0.005302724999303629]"
6018,"[0.005530262962825008, 0.005151821129648058, 0.00506755470188133, 0.004930362178374216, 0.0053607998037192356, 0.00566420463767011, 0.005050325987266895, 0.0052512095993565554, 0.005138433301335761, 0.0051209796119555204]"
6019,"[0.004550880907884209, 0.005222267118917845, 0.004890963901274262, 0.005393327098871756, 0.00520389757384465, 0.005587781044431142, 0.005925897881856556, 0.004969392860245669, 0.004930643279256613, 0.005611418985768533]"
6020,"[0.005109717071604119, 0.005353207783955463, 0.005451631661510978, 0.005310951251788914, 0.005166145941177218, 0.004912496137863617, 0.005553906814801038, 0.005068846230463008, 0.004775967198024106, 0.005575320036800821]"
6021,"[0.00556557276199523, 0.00530774791404581, 0.0057534724099608785, 0.00506470477269186, 0.0047369103383870384, 0.00562389258513441, 0.004946946045800846, 0.005384790638775528, 0.005176157650556169, 0.004734478960230833]"
6022,"[0.005246426086048982, 0.0052989952928594415, 0.00558482842261984, 0.0049521892928914325, 0.004901419588912248, 0.005193166752114729, 0.005415463055996456, 0.005050178831992671, 0.005238479581518667, 0.005382838810652331]"
6023,"[0.005560486163517337, 0.004898240134479681, 0.005287736902955565, 0.006033130993927057, 0.005479681033059451, 0.004811649383699098, 0.004975087744843938, 0.005290322355060777, 0.004660447873181728, 0.005279473409474235]"
6024,"[0.005051545999082558, 0.005774683850666301, 0.005353915373715237, 0.004945758514745811, 0.005203782221113355, 0.00459763910698487, 0.005099172334792725, 0.004967312564117124, 0.0057222157438612965, 0.005563900902611019]"
6025,"[0.004490552684340676, 0.005100368979366001, 0.005264659134485935, 0.005314133719766473, 0.005534402331382811, 0.005295250756807839, 0.005593207791038979, 0.0053257118154196315, 0.005454145020537714, 0.0049118783698062]"
6026,"[0.00515910187439085, 0.0055435277737131234, 0.004829917789163003, 0.005214073470795462, 0.0050307984776847385, 0.005766753089004758, 0.005332877975143601, 0.004636858413770729, 0.005585723177389353, 0.0051581451150502335]"
6027,"[0.005119771257302213, 0.0053176298562851625, 0.005559203180348612, 0.00516248529576546, 0.004991732107663852, 0.005113828599998548, 0.005117334058048487, 0.005307675840000908, 0.00489076711827241, 0.005699153285807964]"
6028,"[0.005009658620305791, 0.00555837462356259, 0.005070324651590963, 0.0048860007955329595, 0.005222343447656388, 0.005649372674139401, 0.005213411473623323, 0.005076334795549351, 0.005340860609858536, 0.0052315760451907955]"
6029,"[0.005048845925027398, 0.005477608192967104, 0.005222788709975375, 0.005009297219437428, 0.005335521338498841, 0.005504243450473302, 0.005386043637505498, 0.0053360025087799655, 0.004688920415147966, 0.005255690116276349]"
6030,"[0.0048200295572963115, 0.004790083005520855, 0.0052891610961670315, 0.0051556495548893385, 0.005143071351704962, 0.005174177398852237, 0.0049700592661768295, 0.00564301303436621, 0.0054218513266002825, 0.005851271637105324]"
6031,"[0.005203761066519773, 0.00584601382265969, 0.005937886092494044, 0.004915514640293606, 0.0050185215453566225, 0.004806740829834017, 0.005564107204929653, 0.005103290191902322, 0.00530157007165218, 0.0045562556766009284]"
6032,"[0.004863568990005677, 0.005267500477552542, 0.005443557304765313, 0.00558794328931919, 0.0051359130733263005, 0.005381511269336094, 0.005448152453477609, 0.005280481487780545, 0.005249452997114684, 0.0046031548169191625]"
6033,"[0.00515509499135859, 0.00458781130898021, 0.004878669198081459, 0.00535680589020343, 0.0052751325827935245, 0.005507071239723553, 0.005228428782472987, 0.005812126526231148, 0.005283881661434727, 0.005183772661676208]"
6034,"[0.004861753195988692, 0.0057652647939699765, 0.00517521074640309, 0.005448076564533375, 0.005340970750786449, 0.005695203297041967, 0.005091018822785819, 0.004948438857677707, 0.004906133133669277, 0.005041728772668994]"
6035,"[0.00482029126468212, 0.005725446028864766, 0.004876265267777282, 0.004622777187320344, 0.005349559354155244, 0.00489075444392722, 0.005700508859888078, 0.005594729010134982, 0.00512217940492933, 0.005566458317609415]"
6036,"[0.005807941945643515, 0.004881859952439155, 0.00540744966826533, 0.005340259876264957, 0.005324143524694418, 0.005282181069842374, 0.004794535622794401, 0.004972248800267375, 0.005454281332047552, 0.005014621502299743]"
6037,"[0.006171901973022199, 0.005338418736140203, 0.0056902338688623625, 0.005089719178658269, 0.005298520185185627, 0.0047694990460088165, 0.004806368657686903, 0.00509642721329777, 0.004950790076761746, 0.005061232838302526]"
6038,"[0.0050307537980078644, 0.0054794077594066464, 0.005074546393133088, 0.005162803875219261, 0.005430267793497068, 0.005297671288041555, 0.0049171027918194716, 0.00550746546661291, 0.00527192507867158, 0.0050930925408162134]"
6039,"[0.004954001539506785, 0.005373451514622242, 0.0050034319935226244, 0.004711540800690831, 0.005759251223287488, 0.005405913904360501, 0.005071137111253553, 0.005352070298986024, 0.005400436587086739, 0.005251897687409802]"
6040,"[0.004985268056303179, 0.005328152681292014, 0.005068204442337659, 0.00522336694496887, 0.004910902148056639, 0.005234791359195194, 0.00530943614363878, 0.005212858639713167, 0.005605450928354021, 0.005387912978626568]"
6041,"[0.005256398318979559, 0.00528121169725626, 0.0050882869755019345, 0.005387703111913928, 0.0053420530817059955, 0.005113879175553388, 0.005033422981769133, 0.005399980800527714, 0.005233612000299197, 0.005130297734067634]"
6042,"[0.00545261398048063, 0.005019344444314248, 0.005515539544148409, 0.005157476468271086, 0.004748954696481464, 0.005409647266202826, 0.005173224211451133, 0.005285723584359496, 0.005249296570104695, 0.005272630759612273]"
6043,"[0.005092149968781608, 0.004996235598947875, 0.005341383205218712, 0.005747956736791436, 0.0050941101895367125, 0.005532173075038827, 0.004737737313522711, 0.00536244629176294, 0.005469079806404355, 0.004903897907964753]"
6044,"[0.00570257341288103, 0.004655850968145863, 0.005453356301474595, 0.005736933693473234, 0.005146717970401137, 0.0048055906179406025, 0.005476601982304982, 0.0050186865118432445, 0.005146166454064837, 0.005107472624824256]"
6045,"[0.005135883468373809, 0.0048543590396978595, 0.005432474896799045, 0.0053599959879687305, 0.005788283903604598, 0.00491246594792996, 0.005422821879172443, 0.005251252520587175, 0.004911733136306606, 0.005183626143045602]"
6046,"[0.005042722886902671, 0.005142381963834105, 0.005299115237824428, 0.004963673710737383, 0.005232738107851211, 0.005082196915166515, 0.00552647179213017, 0.005719359413943728, 0.004836005026526303, 0.005424849294384619]"
6047,"[0.0057655958955541275, 0.00480833185137784, 0.005674008134045503, 0.005216312165352396, 0.0051577056981680375, 0.005033582168232728, 0.004751543247405749, 0.00543430411578539, 0.0053219536436192845, 0.005117477165706965]"
6048,"[0.005182062663239732, 0.0049951237320986115, 0.00568171212858376, 0.0054532578778447565, 0.004750511098681753, 0.005234001299846551, 0.00523156949120472, 0.005523388630910649, 0.004898795546939016, 0.005318799456015771]"
6049,"[0.0054791573709421, 0.004855481981604707, 0.005509401342605116, 0.005394434236894508, 0.005058929301154198, 0.0052388829253601785, 0.005171935119781228, 0.004949744021525849, 0.00531807122499615, 0.005300110095689569]"
6050,"[0.005547351086150923, 0.005357282876299395, 0.004791438537634913, 0.004751077692138428, 0.005385568057349889, 0.00557464275234602, 0.005064607621215125, 0.005449056088593741, 0.005325311793621674, 0.005047856623613017]"
6051,"[0.005249440739398381, 0.00554203899097205, 0.004640147574116231, 0.005091403813968929, 0.005854529783685691, 0.005312908675572509, 0.004880667861177323, 0.005702485926832988, 0.005192353557200078, 0.004818750169348451]"
6052,"[0.0058609055811297845, 0.00487947551031217, 0.004895664577777915, 0.005067367271291504, 0.005328651648087247, 0.005858078311996166, 0.004862171402853342, 0.004866616325156123, 0.0056217060197780834, 0.005015522390672791]"
6053,"[0.006068316098308805, 0.005398098080197889, 0.005125983684695705, 0.005011198345237512, 0.005353064499366998, 0.004626719478690405, 0.005521251007426507, 0.004800476423689486, 0.005174440653070992, 0.005189204484754061]"
6054,"[0.004790182164898149, 0.0050918251771411155, 0.005268941551815943, 0.00470053036271868, 0.005458355165333936, 0.005560468102121924, 0.005792620990230437, 0.005276864767116581, 0.0050813021771877265, 0.005239526478151288]"
6055,"[0.005673260196615896, 0.004825520205278981, 0.00464389439785202, 0.005289294074360631, 0.005012779085771438, 0.005717645281642992, 0.0051034676797544875, 0.0054217801085331896, 0.0052635299173568115, 0.005312978452615542]"
6056,"[0.0050755510759001796, 0.005359942849214262, 0.005455334375890548, 0.00551707339406774, 0.004723459418316597, 0.0052301792944879875, 0.005357845956432459, 0.0048903321781803115, 0.005567602032718044, 0.005075015931338924]"
6057,"[0.005250903536841961, 0.0050174910056703225, 0.005331256510228508, 0.005170063635108975, 0.0048331100692130865, 0.005453766581203162, 0.005371737899709434, 0.00561327372011925, 0.005456099236374824, 0.004775595626379475]"
6058,"[0.005294519074034616, 0.005121316551502868, 0.005369438800499734, 0.005527216309270282, 0.005115955036037403, 0.005518231677535609, 0.00506111937627927, 0.005722455252216516, 0.005037120987079245, 0.004481607248929763]"
6059,"[0.005230712907376683, 0.00467914741314687, 0.005412017102971325, 0.005426229787883615, 0.005153984715342631, 0.0054205656390116565, 0.00562135776231881, 0.0051271463998758815, 0.005438296729045571, 0.004741523695603535]"
6060,"[0.005437192912891895, 0.00470828747796184, 0.005005098452256381, 0.0053598576470736715, 0.006075764744115366, 0.005293519624316096, 0.00478845889872074, 0.005348053729460397, 0.004822999484274502, 0.00541061493687933]"
6061,"[0.005334157986393706, 0.005354705005442471, 0.005116197094849331, 0.005022931732605245, 0.005264457615165021, 0.005635523252595572, 0.004726769010627145, 0.00491150090055736, 0.005357569383211757, 0.005541532572413946]"
6062,"[0.005542721179184508, 0.004983725213361313, 0.005459811214431801, 0.004426162087453814, 0.005421472085438116, 0.005083281209455158, 0.00588553086857239, 0.005177742485483033, 0.0050002824175939846, 0.005328050174508013]"
6063,"[0.005235393004255791, 0.005098682786687551, 0.005205125095607143, 0.005097150686608146, 0.004948208490013125, 0.00507784244028338, 0.005564800916381039, 0.0049863003378579195, 0.0054012228217025175, 0.00565959101297013]"
6064,"[0.005176979572895865, 0.005425535389230036, 0.005524163054054435, 0.005074700775446297, 0.004913599507810018, 0.005455917646535395, 0.004466549074423482, 0.005516872196458391, 0.005171317614249339, 0.0055584675465199535]"
6065,"[0.005850812942774875, 0.0052449251967798365, 0.005409016114983986, 0.004658165868856076, 0.005041291534718755, 0.005213418836057225, 0.005389080465935547, 0.005550490567226052, 0.005186899109559058, 0.004745106661025174]"
6066,"[0.00492993218702519, 0.00576948310118154, 0.005580677048224879, 0.005209039885598535, 0.005899290001944994, 0.005342440166172597, 0.004764651388729595, 0.005118630865658973, 0.004973311285193489, 0.0046867312617415]"
6067,"[0.005164590684235812, 0.0049701797093965865, 0.005178411362309448, 0.005213789240268521, 0.0051398307157396374, 0.0053813905795158466, 0.005158098909665817, 0.004880472970531781, 0.0053401117223955885, 0.005843041640880043]"
