,imv
4371,"[0.005253824318872646, 0.005216857829973633, 0.0053513353928999535, 0.0049897212945646694, 0.005326272891641671]"
4372,"[0.004962541253281979, 0.004779594398081112, 0.005509057086125881, 0.005319643539978649, 0.005545242155195906]"
4373,"[0.004986768876087565, 0.00521855742938861, 0.004991176993502179, 0.005645161413320805, 0.005268066321751424]"
4374,"[0.005259066664351798, 0.0054369401346128984, 0.005462260978579179, 0.005131702999813057, 0.004846174374487818]"
4375,"[0.005306586728369597, 0.00512906033342746, 0.005263864881908457, 0.005275403200440994, 0.005160809277365152]"
4376,"[0.005331786634379367, 0.005060918319715957, 0.005679577540361252, 0.004872473773913637, 0.005192504182854237]"
4377,"[0.005237151298135448, 0.005665908847573495, 0.005040142018615353, 0.004931553661538528, 0.005234395272500938]"
4378,"[0.004935299855996203, 0.005557554300227332, 0.0051776924963145695, 0.0051999720068353315, 0.0052537416125095085]"
4379,"[0.0051592176768192515, 0.0052811572713019434, 0.005127507540859061, 0.005277955589132271, 0.005274695162295523]"
4380,"[0.005467874638607852, 0.005703842301332154, 0.004837649138790766, 0.005108083927402974, 0.005007873004939607]"
4381,"[0.0053771440028134295, 0.005078729318956455, 0.00558364323265088, 0.005110326623309462, 0.004974405155378144]"
4382,"[0.005074812152184446, 0.005148921508324534, 0.005541352788348678, 0.005163471868026306, 0.005199558707314566]"
4383,"[0.005647900153639361, 0.004884322199980786, 0.00509843795192967, 0.005244333035418814, 0.005240977532525753]"
4384,"[0.005655497050818052, 0.005044491611984585, 0.004861508715273119, 0.005288892865860326, 0.005234507657989483]"
4385,"[0.005369314878291353, 0.004947638583984877, 0.00522054794167307, 0.005129810100689877, 0.005460879683436734]"
4386,"[0.005433293899048123, 0.005338077080023158, 0.004889029658330213, 0.005370818828327026, 0.005089213295501968]"
4387,"[0.005274810150504855, 0.005072328406577108, 0.005429662472694654, 0.005429613016898653, 0.004931464638715426]"
4388,"[0.005076556889932629, 0.005585304661476405, 0.005225125664777319, 0.005120443732160885, 0.005118138723738483]"
4389,"[0.005072099690735575, 0.004919581448303448, 0.005646197117615509, 0.005111217370106327, 0.005368600244588084]"
4390,"[0.005354446830128673, 0.00505221268747741, 0.00543087436972281, 0.005286456573905104, 0.005010878750459843]"
4391,"[0.005507029103013087, 0.00491261858424195, 0.005274325233880396, 0.005058736627745897, 0.005374309363029855]"
4392,"[0.0051091719102263535, 0.004846603398405954, 0.0054530182675434045, 0.0055630485062323955, 0.005153325883205624]"
4393,"[0.005219009290249435, 0.005406724591842039, 0.005335105085101322, 0.004786229765409494, 0.00538352075150476]"
4394,"[0.005301030605052526, 0.005252321789599401, 0.005375678631689175, 0.0052013013839996595, 0.0050213115416612945]"
4395,"[0.005366614501092073, 0.0052859782099578196, 0.005225582587437828, 0.005264108961512333, 0.004999764963711509]"
4396,"[0.005188481915528583, 0.005089957804595748, 0.005199409692897614, 0.005279420468549058, 0.005380645191640308]"
4397,"[0.005092621880655661, 0.005349306501730097, 0.005007058044009646, 0.0053869552875934045, 0.005292839489168938]"
4398,"[0.004844163577715213, 0.004989589007438798, 0.005121391882722217, 0.005719411436491017, 0.0054546948036875665]"
4399,"[0.005077257383344241, 0.005039258782949497, 0.004987225314704871, 0.0056973461827652845, 0.005305785315300246]"
4400,"[0.005218659746647699, 0.005078981226267312, 0.005460262645042827, 0.005146149182791076, 0.005227039228286841]"
4401,"[0.005169583797414668, 0.0053958954209983164, 0.0052692744301524605, 0.005175651845518911, 0.0051160128578523]"
4402,"[0.004988983260509306, 0.005206544757828473, 0.00555076972467041, 0.0049656541703605814, 0.005423914729393714]"
4403,"[0.0048486757506918015, 0.005274696058328887, 0.005467896891279466, 0.005050218770474873, 0.0054923512146231165]"
4404,"[0.005273333382476848, 0.005099569681988904, 0.005212367923545144, 0.005344253107776156, 0.005204980264814911]"
4405,"[0.0055925584062220274, 0.005366433858174339, 0.004889417999755611, 0.005345377261693073, 0.004930052666516285]"
4406,"[0.005033639060651923, 0.005358160900029159, 0.005283219813737273, 0.005473153954535373, 0.0049816821594053946]"
4407,"[0.005132170260594704, 0.005289165188743987, 0.005367049959149356, 0.005143769147574353, 0.0052010827235033615]"
4408,"[0.005092896555533167, 0.00540100690295598, 0.005541875382502834, 0.005095205070414509, 0.005005986690837263]"
4409,"[0.0053548710307345735, 0.005003881198296617, 0.0050030932925280176, 0.0055408220065812095, 0.005227803752506471]"
4410,"[0.004993293986582218, 0.005360376976988478, 0.005149468577702034, 0.0052115497413581765, 0.005415982120264062]"
4411,"[0.005189943429299841, 0.0049631086963949095, 0.005072320190193158, 0.005268291694363735, 0.005630689064924221]"
4412,"[0.005223014614920874, 0.005634942336320509, 0.005016016046096496, 0.005137579802874099, 0.005112317570535195]"
4413,"[0.0052434076005816585, 0.004941583823311282, 0.00540537636363121, 0.005318952364472199, 0.005222811800275913]"
4414,"[0.005265783396042174, 0.005081438145209334, 0.00528671591444025, 0.005191928932346075, 0.00532118441947939]"
4415,"[0.005411980489518545, 0.004900503866401537, 0.00492029293475867, 0.005476346168077437, 0.005429073751331695]"
4416,"[0.005132963072407133, 0.004942626941070786, 0.005497533119830746, 0.005345132221592117, 0.005217488422762825]"
4417,"[0.005376332070033313, 0.005080221037494168, 0.005177518846607452, 0.005057801221370685, 0.005445832821954177]"
4418,"[0.005439297813746539, 0.005113805872125017, 0.005332814915696473, 0.004741212927010811, 0.005507671849004972]"
4419,"[0.004876708375315068, 0.005433977816684818, 0.005329466040046366, 0.005264618363513371, 0.005218247265602054]"
4420,"[0.005578596907844557, 0.005466643517417367, 0.004880420055625207, 0.005135235619506285, 0.00506170240935889]"
4421,"[0.005371998120580539, 0.004840763766158169, 0.005639799866179018, 0.004953305374986479, 0.005318147132345424]"
4422,"[0.00511888987218414, 0.005238531870156366, 0.005073288096881385, 0.00529926362630007, 0.005406841203414922]"
4423,"[0.005065491930696001, 0.005453675839126155, 0.005590227902716407, 0.005067438899514455, 0.004954416022617016]"
4424,"[0.005305530062035617, 0.005258299026620098, 0.005626062856496575, 0.004812637883851957, 0.005123174748235407]"
4425,"[0.0053814192687947435, 0.005072401754182675, 0.00490009442390124, 0.005405443788772052, 0.005376151803239335]"
4426,"[0.005093758284103314, 0.005409281545295121, 0.005166591456505623, 0.005279803122954937, 0.005183283706594552]"
4427,"[0.0050192188786412255, 0.0053655928413527685, 0.005058839526137034, 0.005372500308333991, 0.005329474233190638]"
4428,"[0.005137576790338941, 0.005076280231636695, 0.005089343777050065, 0.005250025519827682, 0.005573162124196082]"
4429,"[0.00529712358217315, 0.005348470016308525, 0.004787299809198917, 0.005393253233158122, 0.005307452870200375]"
4430,"[0.005147881492813184, 0.005233117772201944, 0.0052593651891199465, 0.00526843353481587, 0.005218214254002615]"
4431,"[0.005327110239192706, 0.005388277757007248, 0.005110271260140994, 0.005057033898655617, 0.005257108248615769]"
4432,"[0.005240044678221306, 0.005449454224408376, 0.005320407088696113, 0.004978537683923528, 0.005144523183727986]"
4433,"[0.00521602681117863, 0.005091417024607474, 0.005141481101292126, 0.00530571073634502, 0.005381998148351788]"
4434,"[0.005313621675282726, 0.005261939595117565, 0.005428113292588457, 0.005092181452093762, 0.00503449661048642]"
4435,"[0.005144115981816469, 0.004927707367054623, 0.005154746024028349, 0.005216503958292748, 0.005683473471864666]"
4436,"[0.0052409880003943254, 0.005022205082273881, 0.005403911054255951, 0.005290916074470224, 0.005169355098233286]"
4437,"[0.0048250856124095855, 0.005278046546129888, 0.004859040820585478, 0.005440591566776505, 0.00570191043938943]"
4438,"[0.005695894628588565, 0.005341461884703783, 0.004928444115631567, 0.005002117055436904, 0.0051653540374331924]"
4439,"[0.005338339632045728, 0.005152747424115737, 0.005022835768600516, 0.005288815767696657, 0.005345715786844552]"
4440,"[0.005290929481911477, 0.004879716649572554, 0.0053391202702689315, 0.005376481990232614, 0.005250985539809128]"
4441,"[0.0051482307389250585, 0.0050808843145638645, 0.005199260216880758, 0.005356224238152779, 0.005345750480659035]"
4442,"[0.005546955211360086, 0.004987391567522389, 0.0053854739500538195, 0.005047347094572762, 0.005164954518141805]"
4443,"[0.005141706100388212, 0.005594465790806861, 0.00513364122220615, 0.005030862336270877, 0.005231957490784123]"
4444,"[0.005225357777210658, 0.0052110186033248705, 0.005027135176024118, 0.005461918986059343, 0.005194177449561656]"
4445,"[0.00528127418063997, 0.005448428704294221, 0.00528789349226407, 0.004955983273941939, 0.005163946156964948]"
4446,"[0.004979007072222452, 0.005490512611742694, 0.005292845114743095, 0.005202864862175128, 0.005169838910513965]"
4447,"[0.005046967711247382, 0.00517853618425331, 0.005138252121127496, 0.005362706755459681, 0.0053859999634700735]"
4448,"[0.005297298769697242, 0.0054609527275451255, 0.005087776278192433, 0.00495672007563577, 0.005339425362160754]"
4449,"[0.005368819343712928, 0.005202338775578618, 0.0051926488698818786, 0.005179430663810295, 0.005184381757355452]"
4450,"[0.005069748706956401, 0.0054528560555485465, 0.005016341810872642, 0.005203338309580346, 0.0053926994269831085]"
4451,"[0.0052254300848111135, 0.005258873547871257, 0.005066326596202222, 0.005421167560994812, 0.005167556156505922]"
4452,"[0.005155171503263248, 0.005024078641329871, 0.005177073698638206, 0.005163089331109134, 0.005608373881133119]"
4453,"[0.00503548966405362, 0.0052610630601870895, 0.005283589093275437, 0.005408374599664957, 0.005155846642876266]"
4454,"[0.005218522349055305, 0.0046289081544993995, 0.0054108005847576975, 0.005348418669305788, 0.005513081416815687]"
4455,"[0.005427370955361095, 0.005179667855254334, 0.005274241145013205, 0.0051304858789895024, 0.005106414418477001]"
4456,"[0.005383276542874551, 0.004693547454819708, 0.0051905121946077895, 0.005412782663951922, 0.0054432413261486685]"
4457,"[0.005080496653764646, 0.0052701418957807195, 0.005118945898446598, 0.005252328016597491, 0.0054090967368414814]"
4458,"[0.00543869791451016, 0.005126189518305484, 0.005045189488049625, 0.005283244980667729, 0.005249932153212344]"
4459,"[0.005748412028986122, 0.005012076725384507, 0.005259129078823723, 0.004922939249228282, 0.0051828293957743715]"
4460,"[0.00532740451210744, 0.0053331354700559205, 0.005296774466274722, 0.0053238420922690705, 0.0048624406838514884]"
4461,"[0.0053800306210236475, 0.005283047286682903, 0.005140476854076017, 0.005369659540649695, 0.004966596540372764]"
4462,"[0.005503935646592312, 0.005323739435757116, 0.004962443968847148, 0.005279988951484689, 0.0050659443260802324]"
4463,"[0.005298099151936824, 0.005141382458483932, 0.004998420090481009, 0.005353536998642321, 0.005348260217813516]"
4464,"[0.0055097621732241465, 0.005058546140008124, 0.005089102967176897, 0.0052937989436545076, 0.005167246043018948]"
4465,"[0.005023559378683997, 0.004849253654746684, 0.005350119485090745, 0.0055901823676090204, 0.005319801305140016]"
4466,"[0.005196354527646732, 0.005209096908423465, 0.005229384360398631, 0.0054675222384744935, 0.005028812161726598]"
4467,"[0.004977860800410845, 0.005303414760596189, 0.005349831855899513, 0.00517891337959718, 0.005304618651623056]"
4468,"[0.00525285709560408, 0.005312598149203831, 0.0052593148941628524, 0.005124212152575318, 0.005193034352822477]"
4469,"[0.0050228389682917506, 0.004903155649721543, 0.005839179068390948, 0.00519286890831248, 0.005157361669016619]"
4470,"[0.0054023641687655525, 0.00512492518054133, 0.005100489129672712, 0.005221077347236882, 0.005288971989339871]"
4471,"[0.005356564008401113, 0.005099901904964725, 0.005264171878504816, 0.005159375053984092, 0.005258582669803177]"
4472,"[0.005046673591486475, 0.0050891638908876465, 0.00530823721336728, 0.005590273719287156, 0.005101503627629426]"
4473,"[0.0055325010118904994, 0.004945121464362298, 0.005292002767222219, 0.005337973249078076, 0.005031646946993391]"
4474,"[0.005089941860919299, 0.005444939702724625, 0.005247065756829228, 0.005331770352323348, 0.0050259855339062675]"
4475,"[0.005198369661416577, 0.005434204283595763, 0.005198107799286708, 0.00493439467228393, 0.005352179069245436]"
4476,"[0.005755720118558546, 0.004954538937932308, 0.005471758240664627, 0.005109298076680796, 0.00482646748531878]"
4477,"[0.005429357169913985, 0.00490244696738538, 0.005693788862090631, 0.005004045599370557, 0.005089753944273096]"
4478,"[0.004706532667229477, 0.005170545688349245, 0.005513609808644552, 0.00529160695951703, 0.0054506741207435]"
4479,"[0.0052331727651583676, 0.005304261970904228, 0.0053672666640718495, 0.005248740751630108, 0.00498648267038856]"
4480,"[0.005240642416727885, 0.00524947601699647, 0.004918059172789976, 0.005477955799581038, 0.005254231353821411]"
4481,"[0.0053236994342112645, 0.005150375426912488, 0.005137960146036951, 0.005393278134976799, 0.005129708302847644]"
4482,"[0.005296285197292519, 0.0051562121600991755, 0.00558951917011384, 0.0047095199989581745, 0.005370403099737724]"
4483,"[0.005365496261817248, 0.004976673230173065, 0.0055453042111071075, 0.005360551697200146, 0.004879331611089238]"
4484,"[0.005076663287392332, 0.005408863295286249, 0.005259812100887695, 0.005502294900348805, 0.004882111119520616]"
4485,"[0.005336411006123691, 0.005710884987037461, 0.005051851682966444, 0.005151752702435118, 0.004881452637778047]"
4486,"[0.004691772871875353, 0.005367621447468449, 0.005322652544586977, 0.005596502895053916, 0.005118298602076297]"
4487,"[0.005116268185356253, 0.005288276865422995, 0.005346164314601776, 0.005475458887852202, 0.004907397253088249]"
4488,"[0.00475966560723187, 0.005003584546448474, 0.005238343044375586, 0.005695221683896813, 0.005439342056821567]"
4489,"[0.0049743875098449625, 0.005138863812954551, 0.00509793738519292, 0.005418259924158967, 0.005500906636083141]"
4490,"[0.005279192208462902, 0.00521761608868677, 0.004924747592386899, 0.005409018623808569, 0.005300364295692872]"
4491,"[0.005215093357525247, 0.005338199392567518, 0.004973208297445928, 0.005036799200895709, 0.0055679262315567754]"
4492,"[0.005543617859740652, 0.0047823718592090204, 0.0052793494070274265, 0.005323072348882266, 0.0051992125680581465]"
4493,"[0.005612750306859772, 0.00523868179636991, 0.0052645146905599205, 0.004850699093855847, 0.0051609960707985425]"
4494,"[0.0052791275014594805, 0.00522416589313611, 0.0053561312072091865, 0.005101932740689391, 0.0051782040027705725]"
4495,"[0.005208390148957002, 0.005369957592900522, 0.004901857070856556, 0.005144937016356721, 0.005502884624137908]"
4496,"[0.005333543354122544, 0.0047782446329143625, 0.005700268134631813, 0.0052401353745764375, 0.0050524456512192365]"
4497,"[0.00466771865244984, 0.005201876304292949, 0.005581120039504402, 0.005400092752664913, 0.0052720162344087945]"
4498,"[0.005085521451727367, 0.005059326995809154, 0.005655666096040883, 0.004908312050754111, 0.0054161484767157875]"
4499,"[0.004787461971463013, 0.005648543184595261, 0.005065302608763484, 0.005345631459462709, 0.005271988930259675]"
4500,"[0.0050752097962374915, 0.005480253891399304, 0.005210275334669557, 0.005083303353277429, 0.005289515839129263]"
4501,"[0.005151846280872575, 0.005316999302873134, 0.005161096313016943, 0.005044217971664023, 0.00546707695672601]"
4502,"[0.005189608774888279, 0.005049380751253483, 0.005106282447241842, 0.005526498146804051, 0.005263569023527396]"
4503,"[0.005186833071417523, 0.004805751475951531, 0.005282993548019507, 0.005522942850770415, 0.0053205418179491735]"
4504,"[0.00494805687122617, 0.0054378521730856525, 0.00522904970244996, 0.0050576365936864645, 0.005436653700626559]"
4505,"[0.005539340604112566, 0.005324338123921894, 0.005025861441124519, 0.005265643952967323, 0.004974009325184319]"
4506,"[0.004988106086062903, 0.005285687070921854, 0.005313764714595694, 0.005263274741605989, 0.005288922859849623]"
4507,"[0.005244388311435855, 0.0053055873638633315, 0.005180633878435188, 0.005166530506320739, 0.005224607844373542]"
4508,"[0.005168920380789365, 0.0058713285952433705, 0.004812267469132257, 0.005349855501487221, 0.004913459570545368]"
4509,"[0.005031738065122025, 0.005244578310360692, 0.00515129455065875, 0.005459197529842388, 0.005250715288825137]"
4510,"[0.005504179226082262, 0.004864029366285326, 0.005278502599172433, 0.00510201589817084, 0.005380077338253208]"
4511,"[0.005072352116146178, 0.0051297400398719085, 0.00561655654453155, 0.004967771731101798, 0.0053410508805437785]"
4512,"[0.004885369381698413, 0.005270414517726493, 0.005488412420555641, 0.005324148202005308, 0.00516171376419775]"
4513,"[0.005226785565327187, 0.005309521502587493, 0.004867854190063901, 0.005201432730039471, 0.005527259155734507]"
4514,"[0.005252255147200172, 0.005098632259059326, 0.005286184983230807, 0.004948635156398948, 0.0055422720810476694]"
4515,"[0.005117988936202069, 0.005222687054381776, 0.005219585818236631, 0.005396735114963904, 0.005185178096120687]"
4516,"[0.005050551808841231, 0.005446006602861044, 0.005128482065190011, 0.005266215309820805, 0.005251202439162962]"
4517,"[0.0053285283660499776, 0.005278720177545681, 0.004954540212499615, 0.005201337408779712, 0.0053619921431748135]"
4518,"[0.005389004454764783, 0.004876182697110447, 0.0054667028221774, 0.005231677513495102, 0.005164833783609941]"
4519,"[0.005624004492479923, 0.005008575072450104, 0.005078964093636246, 0.005203251638734417, 0.005206224489855657]"
4520,"[0.005337941767150457, 0.0053306050045755496, 0.005440480700405066, 0.005096900076310393, 0.004932448378259235]"
4521,"[0.005481475460581101, 0.005049314826336986, 0.005452387038143361, 0.0052383671333529605, 0.004909832298444126]"
4522,"[0.005014296038299081, 0.005289816761291521, 0.00562033316703218, 0.005207842144979839, 0.004988286304305875]"
4523,"[0.004968021893661366, 0.005130107646624776, 0.005276825858684348, 0.005671194351554745, 0.005080806923569139]"
4524,"[0.004935402613148893, 0.005348590040130566, 0.00514443092673409, 0.005435232203822631, 0.0052682164619886115]"
4525,"[0.005194487092561413, 0.005142999280898729, 0.004942034796438212, 0.0051718469457655665, 0.005663936195820584]"
4526,"[0.005287580043894071, 0.0052097497088575305, 0.005190868199261012, 0.005287441883198499, 0.005158802694746747]"
4527,"[0.005249983345216679, 0.0052159360596888355, 0.00523986162042143, 0.005250715937657955, 0.005166025205971358]"
4528,"[0.0051061896433382764, 0.005284125022106433, 0.0051651370282681, 0.005272367913198742, 0.005312587301442217]"
4529,"[0.005279032102075974, 0.0052709178800272255, 0.005069673310009876, 0.005228564175264745, 0.0052841201482221305]"
4530,"[0.0049939264336482814, 0.005172613045134631, 0.005415564207445233, 0.005395003565400554, 0.005144254671179745]"
4531,"[0.005177440159083083, 0.005273017983766002, 0.0053068393156544, 0.005669700308369833, 0.004692912287194838]"
4532,"[0.005080097243744268, 0.0050330971989565485, 0.005689857583179426, 0.005254915275497163, 0.005073449947447316]"
4533,"[0.005396312221110568, 0.005262111383087092, 0.0049076615539112006, 0.005246718494059037, 0.0053246996274691795]"
4534,"[0.005008846859098602, 0.005410867507908172, 0.004950921477098345, 0.005337833624435128, 0.005412033641334837]"
4535,"[0.005275615543334233, 0.005327687123577946, 0.005335488392677987, 0.005027508252112709, 0.00516770126560951]"
4536,"[0.005087849465499874, 0.00517420954491875, 0.005083424351443333, 0.005285638803784068, 0.005495879475192173]"
4537,"[0.005339006135636909, 0.0051057372635727, 0.00522195309530458, 0.005260111342704693, 0.00521179165919678]"
4538,"[0.005116805826910229, 0.0052541719035206725, 0.00495227145225091, 0.005334663866838779, 0.005475039288772841]"
4539,"[0.005084588959365238, 0.00519244609281798, 0.00535043611014206, 0.005445826447396328, 0.005055723171623677]"
4540,"[0.005583681016777976, 0.005596757583696156, 0.004648175539231411, 0.004983030664544727, 0.005314247468547435]"
4541,"[0.005065276663535013, 0.0052120889974399285, 0.0053146614007885985, 0.00547877260237455, 0.00506603328457917]"
4542,"[0.00530137145517443, 0.0053328624402223706, 0.0050666652254177155, 0.005231767849354352, 0.005184397028975162]"
4543,"[0.0051884693389286, 0.0049853131037295596, 0.005343333772534531, 0.005165001221416718, 0.005458230005752856]"
4544,"[0.005051128102614388, 0.005212885320296411, 0.005359526200503524, 0.005169982746940619, 0.005345655668989728]"
4545,"[0.005566112731342798, 0.005131965501309799, 0.004993084718245571, 0.005342470481641668, 0.005097140701582897]"
4546,"[0.0049907675788215386, 0.005237040222552108, 0.005347685837753286, 0.005113264521153029, 0.005448696080810197]"
4547,"[0.005135951147814586, 0.005139238335137609, 0.005175924944112597, 0.005208795073183618, 0.005459570320220323]"
4548,"[0.005112238351145292, 0.005246570766886282, 0.005516779318623745, 0.0052185990070666415, 0.005017692528793699]"
4549,"[0.005423451675626468, 0.005346504561612861, 0.005491108674865793, 0.0052072747561066526, 0.0046501509261224604]"
4550,"[0.005297597492022758, 0.0052755491333477495, 0.005138893144489064, 0.005446889454907577, 0.00497885935217775]"
4551,"[0.004779313348529943, 0.005367473359903943, 0.005661827838231161, 0.005244861670289055, 0.005071320652974394]"
4552,"[0.00525887789083712, 0.005530974661894272, 0.005077693969841114, 0.005377048457081101, 0.004888855400162082]"
4553,"[0.0049951333055227466, 0.0049856706066218155, 0.005070791223728246, 0.00546454357120115, 0.005613657375768583]"
4554,"[0.005107502467151167, 0.0050504696282263305, 0.004994512089639324, 0.005279114887651016, 0.005687074975527077]"
4555,"[0.005051878424214151, 0.005254170009949517, 0.005217027291494192, 0.005246075546119882, 0.005360537663106141]"
4556,"[0.005087752295402544, 0.005094555296586594, 0.0053354316131923145, 0.0052226392288813595, 0.005381297321905873]"
4557,"[0.004999532383010463, 0.004753806671856413, 0.004873240688959548, 0.00573713086177539, 0.005728455457067014]"
4558,"[0.005401497380123087, 0.005169982209339785, 0.005133609178338435, 0.005448395606848342, 0.004982208774308044]"
4559,"[0.00511033052514988, 0.005105935429294186, 0.005164429141578216, 0.005330384403968477, 0.005424143059361157]"
4560,"[0.0052409282019830064, 0.004750819085901145, 0.005307887457816106, 0.0052702691990655125, 0.0055668137133515075]"
4561,"[0.005160074360626941, 0.00518933209510033, 0.005280056364888181, 0.0049043642535279595, 0.005593139552576972]"
4562,"[0.005092689759219528, 0.004934254545307107, 0.005409625381264615, 0.0053965668809442865, 0.005289908525140845]"
4563,"[0.005423119874432114, 0.0052242495283931715, 0.005339495038527271, 0.0051445438574909096, 0.004997455648005858]"
4564,"[0.005012065010116419, 0.005397807036024907, 0.005414786585569858, 0.0050348057304579145, 0.005260779235442325]"
4565,"[0.005201216699227448, 0.005221427755883222, 0.005284154388520295, 0.0049940914687882955, 0.005432848899027833]"
4566,"[0.005327353705905599, 0.005141036235585922, 0.005389833267746439, 0.0052194829537715055, 0.005042893593147715]"
4567,"[0.004991312345310581, 0.005499140940078876, 0.00544771061098778, 0.005234762021783014, 0.004955729750494195]"
4568,"[0.00554077839363991, 0.0047834051234809044, 0.00504409717968242, 0.0055374582486984085, 0.005209942548554222]"
4569,"[0.004775054624037034, 0.005021906761737614, 0.00571626427333119, 0.0051760091684245075, 0.005427201372101028]"
4570,"[0.004920818151619847, 0.00527545288159823, 0.005099485096437064, 0.005828549112464137, 0.004987668629750108]"
4571,"[0.005204161567008683, 0.005443601918449429, 0.004944335398616847, 0.00492386536525083, 0.005609738495579351]"
4572,"[0.005326742525111242, 0.0051071713569435665, 0.005196937766828098, 0.005146936808301933, 0.005356857994548975]"
4573,"[0.005073157065846155, 0.005464549311116822, 0.005162442039552607, 0.0049159254218516975, 0.005515710158169306]"
4574,"[0.005081043904006935, 0.0050184598509138935, 0.005260357271313772, 0.005268135133702947, 0.00551319018553973]"
4575,"[0.005501526600696401, 0.005208172358321522, 0.004972627454504046, 0.005262112001718122, 0.00519883986050942]"
4576,"[0.005218099195822612, 0.005212878687845113, 0.00540740329728507, 0.0050990016434128435, 0.005206107710873151]"
4577,"[0.005247543141940757, 0.004960664052730336, 0.005562100745768053, 0.005024148600121535, 0.005347644824227456]"
4578,"[0.005581593541046879, 0.005016235509000497, 0.005138490303174549, 0.00529805961486468, 0.005097338029931841]"
4579,"[0.00502801674056595, 0.005424506766626064, 0.005161034588026422, 0.0052435429178621755, 0.005280841926877671]"
4580,"[0.005273161116529691, 0.005213650115984237, 0.0052760439626822675, 0.0051223315271695736, 0.00522077326466134]"
4581,"[0.005173968352312351, 0.005323699601342083, 0.0049554134179425075, 0.005021531564754949, 0.00565989186791285]"
4582,"[0.005125574200798914, 0.005245367921506839, 0.005163685811960518, 0.005275418587446424, 0.005323294469206103]"
4583,"[0.005300585554793391, 0.005274920914262863, 0.005175499581735155, 0.0049803962668253845, 0.005400802179000517]"
4584,"[0.005580010484268046, 0.005296881405208622, 0.005120277018411338, 0.0050445958587769886, 0.005090213249649422]"
4585,"[0.004742074777945439, 0.005145116400302938, 0.005824113350652942, 0.004928289258650759, 0.005474314029331214]"
4586,"[0.005222098922955118, 0.005364292725802291, 0.005300458561924446, 0.00504152117131556, 0.005204132434305154]"
4587,"[0.00501532491546962, 0.004858806681675804, 0.0054207924071218916, 0.005219181542444336, 0.005621225284783226]"
4588,"[0.005429282215755653, 0.005657574652472794, 0.004988381924399371, 0.00493966241509014, 0.0051055195409761426]"
4589,"[0.005130218391039886, 0.00550954605697258, 0.00492338599595139, 0.005380141735512739, 0.005171825655297726]"
4590,"[0.005130679966802669, 0.005012693217741617, 0.005232899720724493, 0.0052247806748716005, 0.005525462472599036]"
4591,"[0.0053207659107821804, 0.005449773696965827, 0.005095291216924144, 0.005231012212595627, 0.0050350529377895985]"
4592,"[0.005625546068127461, 0.004852409478177326, 0.0050061931513915615, 0.005175486601635982, 0.005476350800477613]"
4593,"[0.0051186925989756705, 0.005254141975495153, 0.0053186119191955235, 0.005456275129595716, 0.004983507443961798]"
4594,"[0.005168382334265874, 0.004958898632595249, 0.005313542092659135, 0.005464928453694768, 0.005228918848482411]"
4595,"[0.00524870753849384, 0.00524878754529018, 0.005036904477992478, 0.005165253394071609, 0.005430283149262134]"
4596,"[0.005648185851525429, 0.00501723203681325, 0.005031877187837605, 0.005214634291611339, 0.005198974725092547]"
4597,"[0.005324328413698076, 0.005360374800476878, 0.0053859377472276326, 0.00486183012412592, 0.005180055825737268]"
4598,"[0.005274009349106123, 0.0053032685945817405, 0.00516354730827608, 0.005206125309853003, 0.005183639294274406]"
4599,"[0.005318999977148121, 0.0052467941770630525, 0.004981795527691542, 0.005369229634795434, 0.0052120979209223945]"
4600,"[0.0054393710314085, 0.005566501194775606, 0.005002735344336739, 0.005085448906710216, 0.005033125089281556]"
4601,"[0.005284017927565482, 0.005257143155400754, 0.005030431706724781, 0.005165170662565512, 0.005395484436816459]"
4602,"[0.005409131982047853, 0.005020688533063921, 0.005468117116679306, 0.005360086186853134, 0.004881161911644164]"
4603,"[0.0050198493528461246, 0.005533104858819002, 0.005282960680646341, 0.0051107032309627995, 0.005190395335827921]"
4604,"[0.005226237275501986, 0.0055514121725199215, 0.005127818419264592, 0.005305797905259175, 0.004912483145344792]"
4605,"[0.005350800470011473, 0.005276971492594383, 0.005110423383344755, 0.005170682965901411, 0.005217201737995633]"
4606,"[0.005471734556266909, 0.004966263581795587, 0.00513749941004608, 0.0051495052249671, 0.0053992555367837645]"
4607,"[0.0053695540111229284, 0.005381719216513929, 0.0052493171345742735, 0.005134615980949922, 0.005002247811664614]"
4608,"[0.005424666924352934, 0.00550891893769135, 0.005293809409459435, 0.004733402825675511, 0.005180734343690552]"
4609,"[0.0052708374460130256, 0.00517408774523769, 0.005087371910010808, 0.0053761324459646416, 0.005232304073350589]"
4610,"[0.005694303424729291, 0.005109228208613428, 0.004852391651801557, 0.005094518856497246, 0.005364733707541829]"
4611,"[0.005274601660059765, 0.0052999495653124114, 0.005221904186013526, 0.004723686459072591, 0.005607177527670054]"
4612,"[0.004773551995038003, 0.005254170891804408, 0.0051371021599794075, 0.0052826761941750225, 0.00566670695738428]"
4613,"[0.005278877170162942, 0.005311883677738062, 0.0052364480666772335, 0.005055633882867424, 0.005252428893900897]"
4614,"[0.004987942258151048, 0.0049373697460916395, 0.00513964490034849, 0.005518674482852272, 0.00553827999527272]"
4615,"[0.005276760633478272, 0.005076248391812901, 0.005639306055409715, 0.005029611177754194, 0.005119805059801284]"
4616,"[0.005308367139645417, 0.00528314748582077, 0.004906298821633474, 0.0053655267005946255, 0.005251310547053887]"
