,imv
5459,"[0.00680277727517885, 0.006271763606338218, 0.0061683712518388915, 0.006758464190551311, 0.005942942094116232, 0.006170199728842707, 0.006727206973566809, 0.006028135098811539, 0.006624675911136134, 0.006007788608182008]"
5460,"[0.006603192760793129, 0.0064988955500200115, 0.006303108834738746, 0.00675927764788433, 0.006274155546484038, 0.006631119293783743, 0.006368745001557369, 0.006509868636971857, 0.005022269752937926, 0.006537370133167918]"
5461,"[0.0058962960833965645, 0.006237810955184638, 0.006675028003681731, 0.0061709375706209945, 0.006833115899795892, 0.006398317128074105, 0.005791891072286733, 0.006631080279569236, 0.006602241692118387, 0.006247990385962135]"
5462,"[0.0066202714150478854, 0.005742853751435029, 0.006909862641345868, 0.005871949223478415, 0.006446285184484392, 0.006404175070097878, 0.006156330957842562, 0.0066864912946991185, 0.006500115544738716, 0.006151880661897782]"
5463,"[0.006136385272935739, 0.006451093785969458, 0.007007759632950531, 0.006264516382588434, 0.006492258948602379, 0.006464127782160831, 0.006127984976715172, 0.005738807310801284, 0.006317584244757461, 0.006493730125333873]"
5464,"[0.006184081878854271, 0.005494170459508653, 0.006277755485812928, 0.006387936033676524, 0.006957986244211652, 0.006665917870161796, 0.0055200716407454295, 0.0064383817038542205, 0.006931179458719769, 0.0066446680883963825]"
5465,"[0.0062819311624344905, 0.006126062912085455, 0.006241791014222564, 0.006280032306997531, 0.006943306566088023, 0.0062165056795849055, 0.006599592993214948, 0.006171950951511643, 0.006148622758396681, 0.006446643116729088]"
5466,"[0.0065641037065437766, 0.0068564282260643135, 0.0060632471320231805, 0.005946924698532586, 0.006020548415493056, 0.0065907814959679225, 0.006787167814673179, 0.006610089400388408, 0.005812975313309914, 0.006229780374537542]"
5467,"[0.006509261148104767, 0.005862457944270988, 0.006265020610791265, 0.006684707764029813, 0.006340687382419894, 0.00630345340102086, 0.006645507954634358, 0.006486044733189754, 0.0064676022125612935, 0.00592243515822267]"
5468,"[0.006344533604368806, 0.006190939893005812, 0.006971151790932464, 0.006263584485859, 0.006432243217591457, 0.006409105437713479, 0.006060882026865459, 0.006120982019968353, 0.006473885516747657, 0.006252140270192139]"
5469,"[0.0062740590262625445, 0.006371556315602095, 0.006278207489182966, 0.006654654922020297, 0.006382985777147501, 0.006462288780397788, 0.006329978503435311, 0.006038233595296591, 0.006245286667930204, 0.006482981579786337]"
5470,"[0.005936882679945942, 0.006274525452591182, 0.005976777802724578, 0.006391993288516289, 0.006261079567859264, 0.006487460785263974, 0.006577259375961036, 0.0068005559349006645, 0.006438506499139163, 0.006396781035716554]"
5471,"[0.006437318261626968, 0.006516855049887019, 0.006291145847800205, 0.006262207314378425, 0.006317144759313293, 0.00610790091143578, 0.006550338074166907, 0.006460904068918351, 0.00605217644847647, 0.006492567598880839]"
5472,"[0.006466392244651956, 0.0061404654350328556, 0.005956992077167056, 0.0064990547268127625, 0.00647859801843442, 0.0063019445283391045, 0.006453754105354263, 0.006190626126159357, 0.006721931455929745, 0.006265679460496656]"
5473,"[0.00605456342662055, 0.006665245055503106, 0.006602207169729656, 0.006721394333606561, 0.006321708213369417, 0.006295637807989415, 0.006170276075043762, 0.006510624542777274, 0.0061148588025203045, 0.00604194704811236]"
5474,"[0.005906087362900981, 0.006328681775880924, 0.0063560991291497235, 0.006453722023756939, 0.006032547803449961, 0.006753144795721733, 0.00614124116129763, 0.006558091580518137, 0.006621597918860696, 0.006346877502444627]"
5475,"[0.0060727039377376545, 0.006167206769234536, 0.006197516067325214, 0.00589929222088882, 0.006174384636211618, 0.007222003410572729, 0.006481139772080237, 0.006717958976954674, 0.006439901730908257, 0.006089353573825668]"
5476,"[0.006006644825005307, 0.006553555847580207, 0.005835679327353014, 0.0059223560835404854, 0.006477717488581205, 0.006670719640876527, 0.006857551646711016, 0.006449158028145666, 0.006274441612747986, 0.006469213638470942]"
5477,"[0.0066171061339678925, 0.005964300606699618, 0.005959972290214508, 0.005904695586518836, 0.00701529682299341, 0.006418788181572934, 0.005585668446233934, 0.006918476730873025, 0.006389733331114669, 0.0067320094628435774]"
5478,"[0.0058126797161853145, 0.006511937569488441, 0.006629288925379204, 0.006829136291973082, 0.006132789268309693, 0.006130809650417143, 0.006872098314693298, 0.006217834767899439, 0.006237850715420416, 0.006161667197508109]"
5479,"[0.006697071990823315, 0.00674828105303051, 0.0060968397605403145, 0.006394166032811722, 0.0058887864848950824, 0.0064046955182215605, 0.006122407956220489, 0.006383584854955227, 0.006537780558135657, 0.006218689698504044]"
5480,"[0.0063598754036451235, 0.0062615327128796704, 0.006289651347462858, 0.006408317666942674, 0.006173642965445261, 0.006400913708782319, 0.006720817871592171, 0.006325997889278837, 0.006348056123603643, 0.006213724829497048]"
5481,"[0.006387728923716922, 0.005530640754878558, 0.007241197625198338, 0.0056367247168420415, 0.006295835190784084, 0.007243310360557011, 0.006183459394456848, 0.006046724904729371, 0.006408799488830207, 0.006537820780999906]"
5482,"[0.006605894957001096, 0.006156221205993152, 0.006877296290198245, 0.006493573058231953, 0.0057444654458151615, 0.006260247745428204, 0.006451932934207472, 0.00616122060658039, 0.006529021996152792, 0.00620950643342613]"
5483,"[0.006548243352332714, 0.005383122881840571, 0.006981800866595305, 0.006970096100841593, 0.005993997329445132, 0.006665408502723831, 0.006661515609907774, 0.005958912414147575, 0.00649590759207387, 0.0058452852370056915]"
5484,"[0.006595783757894926, 0.005945006493319772, 0.006225019267895219, 0.0067359930251851136, 0.005799911653442674, 0.006063763318650022, 0.0063907015331158825, 0.00607032499269734, 0.00667228663157191, 0.007006938801422665]"
5485,"[0.006200796904591854, 0.006649824932654962, 0.006273492966655316, 0.0061585356816835, 0.006557408042699489, 0.006079152912935867, 0.0066013167832595365, 0.0062317745037764275, 0.006614424308720133, 0.006096204468308303]"
5486,"[0.006369678361123866, 0.006103302934036407, 0.006887691696969603, 0.006153808619866817, 0.006860746942654085, 0.005972950807097744, 0.0062853339680542285, 0.006155604572153841, 0.006315292806210277, 0.006384186737391365]"
5487,"[0.006160439764092366, 0.006996838009926897, 0.006794657410232191, 0.005855066551083289, 0.006729108758731345, 0.006476117768626193, 0.0062884343811658566, 0.006082057154785917, 0.005646761722198486, 0.006477249818241299]"
5488,"[0.006966600771211026, 0.006272006952506498, 0.006596499953459797, 0.006286909789396989, 0.005999182937192963, 0.006017804187932679, 0.006725150457347618, 0.00711959545624655, 0.005656875238891354, 0.005874249802031855]"
5489,"[0.006751444534610128, 0.0062400153469606345, 0.0063617694961470754, 0.005980796158326758, 0.006221472544628838, 0.0068255825559837904, 0.00653063767354681, 0.006445661100961248, 0.005784362522767722, 0.006368778108272334]"
5490,"[0.006628518144826577, 0.006262501212432882, 0.006169633159715292, 0.00673060283256114, 0.005691892921781818, 0.0065748488110444975, 0.005151949189424522, 0.006753022257739473, 0.006821312000330312, 0.006703980720758411]"
5491,"[0.006478157762829605, 0.00614325857899754, 0.006521772533675117, 0.005917691025080092, 0.0063968827349454695, 0.006088258962876271, 0.006248319976165643, 0.007118859444540333, 0.00636089856710271, 0.006250586320866765]"
5492,"[0.006223961174339194, 0.00620911393819554, 0.005668361759373379, 0.006145558417947872, 0.0061114419913642385, 0.006641008605663367, 0.006508884824634742, 0.00645764488024138, 0.006547302211535014, 0.006999193199585473]"
5493,"[0.0056705362266086376, 0.006093480338319925, 0.006285350642530768, 0.006313132595799287, 0.0071395568302835685, 0.006585168620827324, 0.006264142502886879, 0.005886100703373018, 0.006274669442663166, 0.0069834335956577035]"
5494,"[0.0059504025226767825, 0.006723140972963666, 0.0059582186813618284, 0.006367104979160489, 0.006140114977852131, 0.006690707707307027, 0.0067291515522445895, 0.006253558975954443, 0.006810499701839112, 0.005839730718319377]"
5495,"[0.006116300305295783, 0.006382504945176353, 0.006481138200624722, 0.0068017054635665375, 0.0059658924786425305, 0.006540675944148153, 0.006389045344389478, 0.0061511766595350416, 0.006541335271640352, 0.006146211818511069]"
5496,"[0.006254683192830502, 0.006200632339447852, 0.006551187337650238, 0.006370027362605852, 0.006085942641518553, 0.006144891849072498, 0.006686232403671566, 0.0059975967926801915, 0.0066196630356250615, 0.006586140680614497]"
5497,"[0.00661831748916968, 0.006033076694433226, 0.006043915130105063, 0.006508346760176358, 0.006545567737028298, 0.006048400165232879, 0.006292438082365698, 0.0058493757487634536, 0.007288112024318815, 0.006252671653850773]"
5498,"[0.006424827451535735, 0.005932113302637476, 0.006108177557527169, 0.006362953993039011, 0.005903406057153853, 0.006217540875870647, 0.006788394005206812, 0.006611160705372746, 0.006483691486888698, 0.006670153520460272]"
5499,"[0.005709743797164143, 0.006162385202247564, 0.006339157535246116, 0.0061502755826601495, 0.0068355332169505205, 0.006685585722623138, 0.0066990632006401095, 0.006227502545869069, 0.006414531941014547, 0.006270468592817106]"
5500,"[0.006845561113192909, 0.006203512652887505, 0.006101551602596681, 0.005651125182716731, 0.00683381060814735, 0.006068154663299865, 0.006427021188514894, 0.006524905287058606, 0.006479394065757644, 0.006330784122223797]"
5501,"[0.0065318257878846375, 0.006283429319440151, 0.005367321019775473, 0.0062562743431910026, 0.0067138075124548195, 0.00646311002445947, 0.006926988526531571, 0.005940259158635178, 0.006644245973764885, 0.006357663890329784]"
5502,"[0.0057960863669258315, 0.006228685067189003, 0.006648337250884045, 0.006139276474820046, 0.005431916913119106, 0.0060337768749300046, 0.006955623360973225, 0.006659004831699008, 0.006468776722222851, 0.007121778628292504]"
5503,"[0.005974094155296695, 0.006313290022965069, 0.006358725679486336, 0.006150103391781533, 0.006091594454493801, 0.00664890962115622, 0.006412698776640469, 0.006627280723959588, 0.0063814072488755855, 0.006525374065367719]"
5504,"[0.006071985054256881, 0.005783722616478425, 0.006146095858201377, 0.005883069354106956, 0.006798971882942009, 0.00678077486169253, 0.006486511937565127, 0.006785978728599219, 0.006335834488258721, 0.006364447585594882]"
5505,"[0.006814665830660676, 0.005922378183132247, 0.006417053782068376, 0.006568311212374409, 0.006425513911960052, 0.006085158533150586, 0.006234684894572436, 0.00624878893698392, 0.006224854082795567, 0.006548341713153205]"
5506,"[0.006223366808916394, 0.0066679751399658545, 0.005914484269335911, 0.006682370915272046, 0.0065813857913751845, 0.0059332397431827956, 0.006468058965665102, 0.006471237514378131, 0.006412880957661618, 0.006126612700981284]"
5507,"[0.00667738055675276, 0.006666814759495203, 0.006574432397994416, 0.0068263550739760806, 0.005943683077737704, 0.006525722823540367, 0.006982917729383433, 0.005625121974548654, 0.005871403741116514, 0.005822147938786833]"
5508,"[0.00659329201214085, 0.006155353023992355, 0.005823402496709174, 0.006725859467747416, 0.006039469102086624, 0.006119101374992069, 0.006812479648910265, 0.006417614029970823, 0.006392716194196999, 0.006407290732023813]"
5509,"[0.006003606352967084, 0.007106817740516957, 0.006236183767357505, 0.005385483124263943, 0.006686728204557146, 0.00628070955957549, 0.006629934674151218, 0.00591121578910601, 0.006941242779148179, 0.006327305840275318]"
5510,"[0.006541062730919312, 0.0059669577351060465, 0.007203288085861911, 0.006249387480316239, 0.0060064088549106115, 0.006317657451616211, 0.005903559916120216, 0.006297928192418182, 0.006463311745632601, 0.006518085655922414]"
5511,"[0.006232201228774483, 0.0067006267766649115, 0.007143944632976254, 0.006248785425127615, 0.0054649831867042845, 0.006359055103137336, 0.007119782241747306, 0.006083894525701093, 0.006131989544756639, 0.005986177135145254]"
5512,"[0.006103625545901236, 0.006157109461281228, 0.006109016855940844, 0.006440707290179194, 0.006404845246703752, 0.007302101877225548, 0.006636626022443556, 0.005913496213077822, 0.005671616192564344, 0.006741142403137881]"
5513,"[0.005900789002881186, 0.0066034602562798075, 0.006908603452068204, 0.006522080539916324, 0.006623289965898263, 0.005912903580998329, 0.006381640924263831, 0.006163611659458581, 0.006132616840825532, 0.006354172140527827]"
5514,"[0.005938825436019342, 0.006708656947297827, 0.006838955183835742, 0.005679080170476575, 0.006629103618687525, 0.006743334570921267, 0.00583571995529165, 0.006558005442330535, 0.006061638668033619, 0.006507909718508156]"
5515,"[0.006630971747446224, 0.006401676467980996, 0.006301349380107607, 0.006165864726124697, 0.0063649693123427956, 0.00639900958783507, 0.0072908069383634515, 0.006082422350278777, 0.006412527192249079, 0.005464539363831594]"
5516,"[0.006424882691847122, 0.006699091198115946, 0.005773161700044182, 0.006285484962464073, 0.0060315852322631435, 0.0067469382743846115, 0.006165950783300013, 0.006724434387540127, 0.006422053863680942, 0.006204006420182807]"
5517,"[0.0064131489116147885, 0.005978611422044743, 0.006683736517117285, 0.006110994427093456, 0.006043800914625195, 0.0063474839669981084, 0.006389109420124155, 0.006899509035376064, 0.006617964938668253, 0.005991031623529281]"
5518,"[0.006384388643532684, 0.006201244045825423, 0.006329890610094063, 0.0061424764938843275, 0.0056794741899403745, 0.006507526131091159, 0.006628158377935808, 0.006606069307654368, 0.00645913151905686, 0.006527472983042619]"
5519,"[0.006394435087916045, 0.006692469356962117, 0.006487147435767624, 0.006004560007510803, 0.006603317727937004, 0.0066326686958838275, 0.006635032061302586, 0.005826245636286213, 0.006265149790856896, 0.0059634391990433175]"
5520,"[0.006692223082928832, 0.006406854281562684, 0.005998657793939376, 0.006179934470245685, 0.0062861366530506295, 0.006060881012720314, 0.006227021088095445, 0.0067976469252520304, 0.006622256183347454, 0.006206260144514565]"
5521,"[0.006650787984849275, 0.0064714614276251544, 0.006528405027127601, 0.005983924087461968, 0.006846409556384768, 0.006472725286431302, 0.00653749123340066, 0.005657431783084604, 0.005812765389593921, 0.006541567602698247]"
5522,"[0.005980937133477262, 0.0068015932881993054, 0.006198618038484941, 0.005623721992089202, 0.006253614581287675, 0.006488121812638038, 0.0060797765747060886, 0.007084870922370411, 0.006760202409441335, 0.00624527255726892]"
5523,"[0.005744970419230664, 0.006710882323392023, 0.00627254710818898, 0.006251878544886746, 0.006104205245083616, 0.007193359620292751, 0.006590034728097221, 0.005900131016991568, 0.006173488245435704, 0.006578013675130933]"
5524,"[0.00646463579567828, 0.006643684251582291, 0.0069676456108634655, 0.00620429837848927, 0.006310484326610977, 0.006024385376059729, 0.006041899380460536, 0.006264721699928595, 0.006258755719650462, 0.006322819239762989]"
5525,"[0.006474239429400436, 0.00613160578852376, 0.006127432528077115, 0.00680269522745446, 0.006201849558035062, 0.006324985996603292, 0.006454079956638274, 0.005865802344685777, 0.006014867074895906, 0.007091683955504611]"
5526,"[0.006103075596294402, 0.006732018836862107, 0.006642333368757235, 0.006060602323490072, 0.006491074381000469, 0.006410054297564679, 0.00616100595421495, 0.005802457997187262, 0.006660964961893144, 0.006408435864033608]"
5527,"[0.006555184541301543, 0.006809390468061491, 0.0057642185403294, 0.006440322857529264, 0.006169541257433496, 0.006388657768858862, 0.005789059534704382, 0.006474887215339506, 0.0065889174033110336, 0.0064998930056738265]"
5528,"[0.006279050415789776, 0.00613580491543539, 0.006281484219216063, 0.006419432577208151, 0.0063365091038049375, 0.006634451382318126, 0.006184162392604138, 0.006063158582055422, 0.006634961917841362, 0.006527554790294273]"
5529,"[0.006056691217173483, 0.005973228702666796, 0.006589538378526611, 0.006366375935000231, 0.006322475854763958, 0.006171001650262872, 0.0069372501888910545, 0.006072783996725066, 0.006254559255855074, 0.0067440342519114365]"
5530,"[0.006389663497770309, 0.006166243824986212, 0.006700040254327515, 0.006498868088068259, 0.00621165669849324, 0.006310659050868584, 0.006345207236838179, 0.006240202439188126, 0.006034091333451716, 0.006610280729065636]"
5531,"[0.006142766595906691, 0.005953933305408467, 0.00661272498472017, 0.006734870549422268, 0.00646456398567642, 0.007069564580110678, 0.00554987418783096, 0.006323923622519064, 0.006435576123147473, 0.006188988761742689]"
5532,"[0.0060682082827704245, 0.006528432203409113, 0.006597767221724907, 0.006227303249948482, 0.006631843357962007, 0.006867305955383324, 0.006638547611768967, 0.006249304404502114, 0.006027248737752268, 0.005661229507479133]"
5533,"[0.006267746855585808, 0.0058050873898503035, 0.006283293303411672, 0.006253504991300089, 0.006471642496220512, 0.0067766008437047075, 0.006581484133816283, 0.00618853516521504, 0.006341577104502002, 0.006508979767551561]"
5534,"[0.00628270240173997, 0.006480315023778008, 0.006158791612954921, 0.006469118234344132, 0.005753608737371531, 0.006806629625521436, 0.006348241761164681, 0.006550898682991705, 0.006459360633946603, 0.006177975318765327]"
5535,"[0.006786336744983206, 0.006041187622522995, 0.0065789919045642345, 0.006139940528437033, 0.006137293825432933, 0.0060330092397507746, 0.006621689147277884, 0.006131342349270396, 0.0063279840627966846, 0.006720077626820448]"
5536,"[0.0065161676146763565, 0.0066443861990286785, 0.00680049942320519, 0.006233746463643455, 0.006033779415177752, 0.006680694771956172, 0.006757174762443688, 0.005581230525890448, 0.005975909085361721, 0.006272795230027522]"
5537,"[0.00686111064260702, 0.005644842214969287, 0.005651918616564233, 0.006973738627600095, 0.00622342107182552, 0.006651342354020079, 0.00675137138082649, 0.006531830597504631, 0.005761107393719438, 0.006437555316442175]"
5538,"[0.00652390409585272, 0.006189088337593446, 0.006520440538715104, 0.006377036753247458, 0.006279571421355514, 0.006618418589772429, 0.006069881578066174, 0.005954374233935679, 0.006285236272928233, 0.006676379410223803]"
5539,"[0.006399585544617721, 0.0062862603460234895, 0.006648241677080344, 0.006469162120374588, 0.006334676201828246, 0.006475862485600443, 0.006521592893542772, 0.006041066545365799, 0.006587337799677234, 0.005725109571718093]"
5540,"[0.005717749216935674, 0.006247166408356666, 0.0059980970432866355, 0.006988628427919214, 0.006292193967772393, 0.006549615792642462, 0.006638429669640161, 0.005498213070391578, 0.006865131078741325, 0.006677868922671105]"
5541,"[0.006450988567577259, 0.006111446146839599, 0.006543331982698476, 0.006300615238823151, 0.006342612707284862, 0.006732534326299713, 0.006943894601276381, 0.005790561473132511, 0.006359557318855598, 0.0059504991127925025]"
5542,"[0.006261378071402056, 0.0063895849054302015, 0.006071319328030653, 0.0067701035362614705, 0.006359239312876893, 0.0070390791963720585, 0.005872836507751421, 0.006258097092737433, 0.00596130132620135, 0.006484588757990007]"
5543,"[0.0064365196967383865, 0.006493960556606137, 0.006900999351747284, 0.005935902375003033, 0.0063164478482511275, 0.0063999879253988775, 0.007263267108004259, 0.005752704748973354, 0.005661218989522728, 0.00634770136247723]"
5544,"[0.006392672786163475, 0.00582539695867102, 0.006678802873000868, 0.006934377204251547, 0.006261172745824581, 0.006271166762746486, 0.006285667956295201, 0.005948542215941558, 0.006506608678765125, 0.00639017462499699]"
5545,"[0.007122811087293593, 0.0063994202251696055, 0.006240609894955359, 0.005721157496086581, 0.006153313385672618, 0.006138857662655255, 0.00612300739972806, 0.006460771899431649, 0.0062676522181172815, 0.006844981584213188]"
5546,"[0.005991981368631893, 0.006350561490079929, 0.006297651029516861, 0.006853099562294535, 0.0063642579523456085, 0.006866920978843272, 0.006361604705802901, 0.006150725840396398, 0.006527591431843479, 0.00572923572799303]"
5547,"[0.006352008677161937, 0.005928025753559609, 0.006611149806308362, 0.006509784785578284, 0.006074477251532139, 0.006327143558863143, 0.006988124029553609, 0.006777076638348594, 0.005591148241929939, 0.006362457638701716]"
5548,"[0.006092924594645159, 0.007034408978316581, 0.006249055868011207, 0.006169572557983201, 0.006185716689967523, 0.006081839005963663, 0.006756352260715637, 0.005998602761180338, 0.0066002802415005175, 0.0063377991975698406]"
5549,"[0.006456958868584327, 0.006440812946005067, 0.0060518859199447566, 0.006636163020366271, 0.006285704198247072, 0.006615738427554781, 0.0063217969047399125, 0.0058736782040960025, 0.006689240106319616, 0.006131048650299921]"
5550,"[0.005717801601004773, 0.006302487490985821, 0.006979367233859517, 0.006632418000660362, 0.006396213985879449, 0.006329165378826102, 0.006803496372984405, 0.005459237851492272, 0.0062968181119225555, 0.006578558004041875]"
5551,"[0.0064033490703062955, 0.005887946016970984, 0.0066676705454290115, 0.007184549166564101, 0.005903733280031623, 0.006778264779349658, 0.006389900885636066, 0.006090484672953117, 0.006294686880798982, 0.005893673960753405]"
5552,"[0.007140229754700909, 0.006316635852665034, 0.0064284437881283645, 0.007137382233706144, 0.005903910173035535, 0.006476716255751702, 0.006505793792861215, 0.005155888861309067, 0.005922616362098963, 0.006520908089370947]"
5553,"[0.006021785496573541, 0.006762915399765718, 0.0064050656956753, 0.006241344180453107, 0.006225020772714464, 0.00629468275409683, 0.005915964503081143, 0.006315786281564745, 0.00675348482851792, 0.006560796719539595]"
5554,"[0.006282419912649984, 0.006505047224225066, 0.006054322524732328, 0.006359091012312322, 0.005665956416669986, 0.006605972726275233, 0.006128983993439938, 0.006263810377571973, 0.007242286903538705, 0.0063808988290629184]"
5555,"[0.006504873177199097, 0.005966191182424051, 0.00614837799815258, 0.0062277383848923515, 0.0065900550974535115, 0.006807917748417256, 0.006488192879827478, 0.006200473150903481, 0.0059822839503313775, 0.0065919281763417775]"
5556,"[0.006727303092640137, 0.006106179397215637, 0.006170768325655826, 0.006226424716225906, 0.005886944890905043, 0.006126871374830788, 0.006333914091182323, 0.00674493339799329, 0.006861267654403049, 0.006294529799087824]"
5557,"[0.006629767685694216, 0.0061365565103323645, 0.0065396390619677875, 0.006151024346186512, 0.006355827800953625, 0.006662691538423288, 0.006426706528924309, 0.0058150837452973884, 0.006202428546888175, 0.006554738106942624]"
5558,"[0.0063884159797471625, 0.0062127868845147545, 0.006852516960896024, 0.006133684793788759, 0.006756560856618115, 0.006459196732070967, 0.00599179410811927, 0.006041224069858906, 0.006623013501829451, 0.006033716024559604]"
5559,"[0.006253343278066026, 0.006837192748493782, 0.006094109391894057, 0.006310606444227013, 0.006830360197774195, 0.005637992126234161, 0.0059049096899437235, 0.006078135607889312, 0.006631987523831557, 0.006924597215323136]"
5560,"[0.006844394752594447, 0.0063698952392359605, 0.006582362527539443, 0.006169065360223042, 0.006068525762465157, 0.006012190789814058, 0.0060068038761298525, 0.006572028573116652, 0.006516623532667837, 0.006291271291880531]"
5561,"[0.006714881160285419, 0.006382844823301401, 0.006536835785943436, 0.006647619719568848, 0.006097684402116599, 0.006445712298442531, 0.006438919153086768, 0.006321494833357952, 0.0063871652645446746, 0.00553049489834685]"
5562,"[0.006558913821611358, 0.00637533321383724, 0.006327845197081406, 0.005948422390445061, 0.006166383487889294, 0.0063281126168236905, 0.006004191052551527, 0.006830564422462006, 0.006270766069052725, 0.006695399334926732]"
5563,"[0.006562013432532977, 0.006099108633042777, 0.006260796571952739, 0.006388583282285305, 0.007224895229011769, 0.0064806797920093405, 0.006409536713354674, 0.006185672405685014, 0.005609484715226803, 0.0062928758995107505]"
5564,"[0.006451106949349885, 0.005878483945745811, 0.005934770467372637, 0.006565291973025685, 0.0061754544552542765, 0.006332679679316798, 0.005977242578666917, 0.006960408676337198, 0.006612958520550028, 0.0066039560527142716]"
5565,"[0.005667195211922646, 0.006729606790820265, 0.007043361308418716, 0.006620243380531386, 0.005864463153312521, 0.0065039077839950995, 0.005932919989820922, 0.006242575635621327, 0.006135026800358295, 0.006758293764777237]"
5566,"[0.006665798387489094, 0.006316037467800503, 0.005952246437374572, 0.005680559797080839, 0.00640649197705122, 0.006240903824534066, 0.006368064084951659, 0.006640789672951387, 0.006690075238204917, 0.006562262978110777]"
5567,"[0.006469423805608657, 0.006235602537458909, 0.005669909651997615, 0.006043793058161269, 0.006441518963673083, 0.006812247470548424, 0.0068640469748271985, 0.006647293291212755, 0.006035878884925306, 0.006270522712498545]"
5568,"[0.006490365534998524, 0.006520134999455873, 0.006488336217351215, 0.006032205611091974, 0.006594081852735507, 0.006011326831844438, 0.006075301872194407, 0.006709233932083283, 0.006376199449273782, 0.0062067250305867855]"
5569,"[0.006403293847235939, 0.006020056908500227, 0.006303060554992544, 0.005784170442029571, 0.006350143457693208, 0.006356999031472751, 0.0065617665123283335, 0.006769217417043479, 0.00620284667296, 0.006755176345062759]"
5570,"[0.006691638268178381, 0.006124484890144332, 0.006216934634896896, 0.006210226406320831, 0.0065723232296156075, 0.006325273653297413, 0.006502519357257324, 0.006259558458062741, 0.00654455646338092, 0.006040767491109054]"
5571,"[0.005942613410134675, 0.005820777666037299, 0.00620266884978519, 0.0061415562214196225, 0.006595723739096557, 0.0067224410847984166, 0.006633762630328337, 0.006388398901365581, 0.006205187462635168, 0.00683573000456709]"
5572,"[0.006978663685229044, 0.006334055918411485, 0.006391771018773463, 0.006495618322620794, 0.006083380221278824, 0.006157035463952412, 0.006417096930222285, 0.006412497897699178, 0.006634523252527763, 0.005607297617215962]"
5573,"[0.006270235678675808, 0.0061369811042771266, 0.006072271473232174, 0.006756628500675355, 0.006444242956271144, 0.005923006906934693, 0.006106709808642348, 0.006572026254284523, 0.006788222842105403, 0.0064020972283847935]"
5574,"[0.006554744210468857, 0.006458368542433837, 0.006962545064434757, 0.005965259261973359, 0.00611915792465851, 0.006147955345713083, 0.006754743777823687, 0.006576018016996635, 0.0059268970200335195, 0.006034998145097463]"
5575,"[0.0064072129441995205, 0.007207502900671725, 0.0059236545987760465, 0.005875597213975348, 0.006322510880111735, 0.006322573641491661, 0.006141211539733338, 0.006122727199611022, 0.005979023651497605, 0.007192866244446609]"
5576,"[0.006178523216371957, 0.0059307411471690875, 0.0063800247147986055, 0.006724564941950799, 0.006806766878674399, 0.006544615848111822, 0.006120716537820905, 0.006814093675724066, 0.005862480304308392, 0.006096446485269361]"
5577,"[0.005954742140589862, 0.006007307737374374, 0.006615343451822187, 0.006193437185251768, 0.006832979483187718, 0.006230223712589667, 0.006187335877401, 0.006621656899329804, 0.006486214382140633, 0.006400771573495599]"
5578,"[0.00583793881967094, 0.0061073018292718976, 0.006437878926158235, 0.006764853903686318, 0.006132807974658768, 0.005740219759562938, 0.006766990679079918, 0.006685126820472267, 0.006332854886203316, 0.006677077419975422]"
5579,"[0.006353874390313842, 0.006371011486009043, 0.0063009936755115915, 0.006520270458455862, 0.006181737412795522, 0.006102884258297614, 0.005705284877775058, 0.006784070660699376, 0.006518041480587806, 0.00667171254735166]"
5580,"[0.006345023206987204, 0.006310003377575923, 0.006187274617474973, 0.007111768796568455, 0.006592066133680643, 0.0058068002492431955, 0.006527673189325669, 0.006155483536045392, 0.006521890754174921, 0.005970479135638855]"
5581,"[0.006264962416845476, 0.006340611488848836, 0.005725078365187672, 0.006265637996624422, 0.005967375969855201, 0.006512850636623061, 0.00581820058095516, 0.006704521932057211, 0.007051773609817926, 0.006879824522189402]"
5582,"[0.006746073221683309, 0.005858930225084385, 0.006414471959169007, 0.005911550068591221, 0.006258843886793643, 0.006785945599407622, 0.00655024585872511, 0.006309600062464033, 0.006299674701732343, 0.006365838634112528]"
5583,"[0.006619294292350348, 0.0064110379022084595, 0.00631003168044289, 0.0062961839462845675, 0.006803985516295152, 0.006034807528015881, 0.005859199089900129, 0.006482364695087397, 0.006239984089586809, 0.006437990343680347]"
5584,"[0.005558017025021434, 0.0063065128485300884, 0.006339868756379688, 0.00651554257337486, 0.0059056633831265, 0.006419479959714745, 0.007039980569005858, 0.006200581325155954, 0.007159723986522877, 0.006058644526838906]"
5585,"[0.006527801874668205, 0.006379229788376626, 0.006110873503992317, 0.006127902334557981, 0.006628104406824481, 0.006056900272369936, 0.006334221362422987, 0.006484851768683176, 0.006689025422017929, 0.006137808677496491]"
5586,"[0.0061281470530165855, 0.00658444130701458, 0.006389478284246627, 0.005976594639739954, 0.0064728746554585425, 0.006725838231898581, 0.006117259564060423, 0.006219032080067093, 0.006321534587883213, 0.006551530303354863]"
5587,"[0.006304018197255945, 0.0064554801593173184, 0.006758485472426753, 0.006747645511808295, 0.006358193806776811, 0.006532754674175202, 0.00612892673693232, 0.005343477796846446, 0.007006210701271606, 0.005858373311370484]"
5588,"[0.00606562085647192, 0.006670255639330208, 0.006832559768708893, 0.005955938486523309, 0.006509317710626425, 0.006679608669603867, 0.006318848976223834, 0.006110746426565854, 0.0062738365596825855, 0.006074000428852503]"
